0,1,2,Actual_Performance
5.0,4.0,18.0,9.530162965786717
60000.0,4.0,10.0,620.4628652975119
8.0,4.0,6.0,14.498006524102935
60000.0,3.0,8.0,508.90585241730275
2.0,3.0,15.0,9.76848686138517
9.0,3.0,17.0,13.213181469834307
60000.0,2.0,10.0,550.05500550055
8.0,6.0,6.0,15.31675039823551
10.0,6.0,11.0,12.512825646287446
2.0,3.0,10.0,10.22317184129548
3.0,6.0,7.0,10.105705681427734
4.0,3.0,2.0,9.92950054612253
100.0,2.0,11.0,15.667105345616346
2.0,6.0,7.0,9.922603691208575
8.0,5.0,7.0,14.441267365624006
10.0,5.0,17.0,12.328632014991618
1000.0,5.0,8.0,37.84438389343021
3.0,2.0,10.0,11.053998784060132
100.0,4.0,10.0,14.31905723327176
2.0,1.0,6.0,13.159453093129445
2.0,1.0,18.0,13.204457824961708
1.0,1.0,2.0,14.274294849834414
10.0,5.0,2.0,13.852142233796457
10.0,2.0,14.0,15.831552283701415
8.0,2.0,16.0,14.213226828886965
1000.0,1.0,15.0,40.07855396577292
4.0,4.0,2.0,10.175424315193943
3.0,4.0,16.0,9.650646593321753
60000.0,4.0,6.0,422.3864836325238
1000.0,6.0,18.0,34.07967828783696
4.0,2.0,11.0,10.217009277044424
100.0,4.0,9.0,14.14347137361394
2.0,5.0,1.0,10.011312783445293
7.0,5.0,5.0,13.992472050037081
6.0,6.0,17.0,9.717228646390053
6.0,5.0,10.0,10.119716243156539
5.0,1.0,4.0,14.62800971299845
100.0,5.0,5.0,14.035875698284814
8.0,6.0,12.0,13.97116351849782
60000.0,1.0,1.0,634.2360626625231
1.0,2.0,9.0,10.840343422079613
5.0,2.0,11.0,11.037040307271203
100.0,2.0,10.0,16.637827765206975
6.0,1.0,5.0,13.721750346474195
3.0,2.0,8.0,11.109136153572695
9.0,4.0,13.0,12.758682283293785
1000.0,6.0,5.0,35.96475454055025
3.0,1.0,10.0,14.119507511577995
8.0,2.0,6.0,15.474366711542327
9.0,1.0,7.0,19.524385958061615
2.0,3.0,14.0,9.208103130755065
1.0,2.0,11.0,10.644072848034572
7.0,4.0,10.0,11.563099835803984
1.0,4.0,16.0,10.104990854983274
3.0,3.0,12.0,10.345862172424136
10000.0,2.0,13.0,309.7125867195242
6.0,1.0,18.0,14.113130856949306
1000.0,5.0,1.0,36.581796897863626
9.0,1.0,1.0,21.704686041716403
10000.0,2.0,10.0,330.85194375516954
4.0,1.0,6.0,13.897768018456235
3.0,6.0,3.0,10.414496979795876
100.0,4.0,8.0,13.375958052995546
1000.0,4.0,11.0,36.46973012399708
1.0,2.0,2.0,11.85339718363283
5.0,3.0,15.0,9.691800736576855
3.0,1.0,18.0,13.197487198437418
6.0,6.0,8.0,9.76848686138517
1000.0,5.0,13.0,38.77020897142636
10.0,1.0,16.0,19.906836007484973
7.0,1.0,16.0,15.565655936741175
6.0,2.0,11.0,10.524875543346699
4.0,1.0,2.0,13.178182201547115
10.0,5.0,15.0,13.260664889737573
7.0,2.0,12.0,12.96193080921334
1000.0,3.0,17.0,35.83330347224711
5.0,2.0,6.0,11.048502927853274
1000.0,3.0,9.0,38.3479694750163
100.0,5.0,11.0,13.575152041702864
100.0,1.0,14.0,18.324079673098414
8.0,1.0,1.0,24.79236395190281
7.0,3.0,11.0,11.54987814878553
7.0,4.0,14.0,11.093854004881296
1000.0,5.0,7.0,36.39937393076839
8.0,4.0,2.0,12.686169537969706
3.0,2.0,13.0,11.478552324980773
5.0,4.0,13.0,9.607070804111826
7.0,5.0,9.0,13.691690513027645
6.0,3.0,16.0,9.775171065493646
5.0,1.0,6.0,12.590811225967288
10000.0,2.0,14.0,302.8559314334172
10.0,6.0,9.0,14.077369221239936
60000.0,3.0,14.0,461.25461254612543
5.0,3.0,6.0,10.584362662602274
6.0,4.0,18.0,10.23866324012737
8.0,2.0,13.0,14.996325900154462
100.0,2.0,15.0,14.911352012286955
2.0,6.0,14.0,10.088883059756457
4.0,3.0,13.0,9.875567845151096
100.0,2.0,18.0,15.616215878568303
60000.0,2.0,1.0,538.2131324004305
10.0,6.0,1.0,12.273552948107412
10.0,3.0,6.0,13.862511609853476
6.0,5.0,18.0,9.877518767285656
1.0,6.0,17.0,9.394081728511036
10.0,6.0,16.0,13.022868156482785
9.0,4.0,15.0,13.210214137571173
10.0,5.0,5.0,14.44439629645679
10000.0,2.0,5.0,307.92917628945344
1.0,5.0,5.0,10.211271201151833
3.0,1.0,7.0,13.277391258165595
4.0,2.0,8.0,11.034726283614537
6.0,6.0,2.0,9.941346058256288
6.0,2.0,5.0,10.357435084775606
2.0,6.0,17.0,9.775171065493646
60000.0,4.0,3.0,705.8657443354275
3.0,5.0,18.0,9.474182851729037
3.0,4.0,13.0,9.659036028204383
1.0,1.0,12.0,12.88693007551741
7.0,2.0,17.0,13.548483247300465
2.0,2.0,4.0,12.381447638857935
5.0,5.0,6.0,10.56512873609365
9.0,2.0,12.0,15.336952854206928
9.0,6.0,15.0,14.039225596316106
8.0,5.0,18.0,13.419036244816894
3.0,2.0,16.0,11.840484986265038
7.0,3.0,10.0,11.511851451068877
10000.0,4.0,11.0,314.5841197936328
7.0,1.0,13.0,13.917109694658613
60000.0,4.0,16.0,593.8242280285035
10.0,1.0,6.0,19.693180251678847
1.0,5.0,3.0,10.179567571969542
4.0,6.0,2.0,9.608917075045644
60000.0,2.0,18.0,529.1005291005291
1000.0,4.0,4.0,36.24370265666341
1000.0,5.0,16.0,37.0933639971809
1.0,5.0,9.0,10.18454393612254
10000.0,2.0,11.0,315.4574132492114
10000.0,6.0,14.0,260.8378110490897
2.0,4.0,17.0,9.849305623953509
2.0,5.0,9.0,10.09428058062302
5.0,4.0,8.0,9.71534052268532
10.0,5.0,11.0,13.52137052611653
9.0,2.0,5.0,15.254133870278844
4.0,6.0,7.0,10.07424720187784
8.0,5.0,15.0,14.006779281172085
2.0,3.0,13.0,9.62834585018294
8.0,2.0,1.0,16.226127310194872
4.0,4.0,4.0,10.826729028625872
1000.0,3.0,13.0,38.140279949654825
5.0,2.0,10.0,11.15324559446799
1000.0,2.0,1.0,38.218994840435705
6.0,4.0,2.0,9.217439395335978
1000.0,4.0,12.0,35.274612861123856
10.0,5.0,9.0,13.705576799199596
10000.0,3.0,18.0,300.1290554938624
5.0,6.0,10.0,10.019939679963127
4.0,5.0,1.0,9.658103148541628
1.0,5.0,17.0,9.910802775024775
6.0,2.0,15.0,10.584698759473305
2.0,4.0,5.0,9.676795045480935
100.0,5.0,15.0,13.43435971841582
10.0,4.0,3.0,13.583265417006247
100.0,3.0,6.0,13.521919030748846
10.0,3.0,17.0,12.578774575780828
3.0,5.0,17.0,10.204706410596568
60000.0,1.0,2.0,333.3333333333333
1.0,4.0,6.0,10.75453841521122
8.0,2.0,12.0,16.803333781422232
7.0,6.0,2.0,12.368736780912569
3.0,3.0,8.0,10.352288373344926
10.0,3.0,12.0,12.916725868326898
2.0,1.0,10.0,12.94263822737627
5.0,4.0,17.0,9.62834585018294
10.0,1.0,9.0,18.47609193703348
3.0,3.0,2.0,9.7799511002445
100.0,6.0,2.0,13.081984798733664
4.0,1.0,3.0,15.17888313777872
4.0,4.0,14.0,10.046616299630283
100.0,6.0,18.0,14.783714260370774
4.0,6.0,8.0,9.580379383023569
8.0,3.0,3.0,13.997172571140627
60000.0,4.0,9.0,487.8048780487805
4.0,5.0,12.0,9.94233446013124
4.0,4.0,8.0,10.214400261488649
3.0,6.0,5.0,11.08475402930809
6.0,4.0,5.0,9.930486593843098
2.0,2.0,14.0,11.1914407860868
8.0,6.0,13.0,15.361455037021106
1.0,4.0,7.0,10.610529889862699
9.0,4.0,8.0,14.57492238853828
3.0,2.0,4.0,11.56243134806387
10000.0,1.0,10.0,311.1000497760079
5.0,6.0,3.0,9.873617693522906
7.0,3.0,14.0,10.939961491335552
10000.0,2.0,4.0,301.2592637223595
7.0,5.0,4.0,13.62862010221465
10000.0,5.0,5.0,262.89499973710497
10000.0,6.0,3.0,282.98149301035716
10000.0,5.0,4.0,286.12303290414883
7.0,5.0,3.0,14.398018832608633
6.0,1.0,14.0,13.435803729779115
5.0,4.0,18.0,9.530162965786717
60000.0,4.0,10.0,620.4628652975119
8.0,4.0,6.0,14.498006524102935
60000.0,3.0,8.0,508.90585241730275
2.0,3.0,15.0,9.76848686138517
9.0,3.0,17.0,13.213181469834307
60000.0,2.0,10.0,550.05500550055
8.0,6.0,6.0,15.31675039823551
10.0,6.0,11.0,12.512825646287446
2.0,3.0,10.0,10.22317184129548
3.0,6.0,7.0,10.105705681427734
4.0,3.0,2.0,9.92950054612253
100.0,2.0,11.0,15.667105345616346
2.0,6.0,7.0,9.922603691208575
8.0,5.0,7.0,14.441267365624006
10.0,5.0,17.0,12.328632014991618
1000.0,5.0,8.0,37.84438389343021
3.0,2.0,10.0,11.053998784060132
100.0,4.0,10.0,14.31905723327176
2.0,1.0,6.0,13.159453093129445
2.0,1.0,18.0,13.204457824961708
1.0,1.0,2.0,14.274294849834414
10.0,5.0,2.0,13.852142233796457
10.0,2.0,14.0,15.831552283701415
8.0,2.0,16.0,14.213226828886965
1000.0,1.0,15.0,40.07855396577292
4.0,4.0,2.0,10.175424315193943
3.0,4.0,16.0,9.650646593321753
60000.0,4.0,6.0,422.3864836325238
1000.0,6.0,18.0,34.07967828783696
4.0,2.0,11.0,10.217009277044424
100.0,4.0,9.0,14.14347137361394
2.0,5.0,1.0,10.011312783445293
7.0,5.0,5.0,13.992472050037081
6.0,6.0,17.0,9.717228646390053
6.0,5.0,10.0,10.119716243156539
5.0,1.0,4.0,14.62800971299845
100.0,5.0,5.0,14.035875698284814
8.0,6.0,12.0,13.97116351849782
60000.0,1.0,1.0,634.2360626625231
1.0,2.0,9.0,10.840343422079613
5.0,2.0,11.0,11.037040307271203
100.0,2.0,10.0,16.637827765206975
6.0,1.0,5.0,13.721750346474195
3.0,2.0,8.0,11.109136153572695
9.0,4.0,13.0,12.758682283293785
1000.0,6.0,5.0,35.96475454055025
3.0,1.0,10.0,14.119507511577995
8.0,2.0,6.0,15.474366711542327
9.0,1.0,7.0,19.524385958061615
2.0,3.0,14.0,9.208103130755065
1.0,2.0,11.0,10.644072848034572
7.0,4.0,10.0,11.563099835803984
1.0,4.0,16.0,10.104990854983274
3.0,3.0,12.0,10.345862172424136
10000.0,2.0,13.0,309.7125867195242
6.0,1.0,18.0,14.113130856949306
1000.0,5.0,1.0,36.581796897863626
9.0,1.0,1.0,21.704686041716403
10000.0,2.0,10.0,330.85194375516954
4.0,1.0,6.0,13.897768018456235
3.0,6.0,3.0,10.414496979795876
100.0,4.0,8.0,13.375958052995546
1000.0,4.0,11.0,36.46973012399708
1.0,2.0,2.0,11.85339718363283
5.0,3.0,15.0,9.691800736576855
3.0,1.0,18.0,13.197487198437418
6.0,6.0,8.0,9.76848686138517
1000.0,5.0,13.0,38.77020897142636
10.0,1.0,16.0,19.906836007484973
7.0,1.0,16.0,15.565655936741175
6.0,2.0,11.0,10.524875543346699
4.0,1.0,2.0,13.178182201547115
10.0,5.0,15.0,13.260664889737573
7.0,2.0,12.0,12.96193080921334
1000.0,3.0,17.0,35.83330347224711
5.0,2.0,6.0,11.048502927853274
1000.0,3.0,9.0,38.3479694750163
100.0,5.0,11.0,13.575152041702864
100.0,1.0,14.0,18.324079673098414
8.0,1.0,1.0,24.79236395190281
7.0,3.0,11.0,11.54987814878553
7.0,4.0,14.0,11.093854004881296
1000.0,5.0,7.0,36.39937393076839
8.0,4.0,2.0,12.686169537969706
3.0,2.0,13.0,11.478552324980773
5.0,4.0,13.0,9.607070804111826
7.0,5.0,9.0,13.691690513027645
6.0,3.0,16.0,9.775171065493646
5.0,1.0,6.0,12.590811225967288
10000.0,2.0,14.0,302.8559314334172
10.0,6.0,9.0,14.077369221239936
60000.0,3.0,14.0,461.25461254612543
5.0,3.0,6.0,10.584362662602274
6.0,4.0,18.0,10.23866324012737
8.0,2.0,13.0,14.996325900154462
100.0,2.0,15.0,14.911352012286955
2.0,6.0,14.0,10.088883059756457
4.0,3.0,13.0,9.875567845151096
100.0,2.0,18.0,15.616215878568303
60000.0,2.0,1.0,538.2131324004305
10.0,6.0,1.0,12.273552948107412
10.0,3.0,6.0,13.862511609853476
6.0,5.0,18.0,9.877518767285656
1.0,6.0,17.0,9.394081728511036
10.0,6.0,16.0,13.022868156482785
9.0,4.0,15.0,13.210214137571173
10.0,5.0,5.0,14.44439629645679
10000.0,2.0,5.0,307.92917628945344
1.0,5.0,5.0,10.211271201151833
3.0,1.0,7.0,13.277391258165595
4.0,2.0,8.0,11.034726283614537
6.0,6.0,2.0,9.941346058256288
6.0,2.0,5.0,10.357435084775606
2.0,6.0,17.0,9.775171065493646
60000.0,4.0,3.0,705.8657443354275
3.0,5.0,18.0,9.474182851729037
3.0,4.0,13.0,9.659036028204383
1.0,1.0,12.0,12.88693007551741
7.0,2.0,17.0,13.548483247300465
2.0,2.0,4.0,12.381447638857935
5.0,5.0,6.0,10.56512873609365
9.0,2.0,12.0,15.336952854206928
9.0,6.0,15.0,14.039225596316106
8.0,5.0,18.0,13.419036244816894
3.0,2.0,16.0,11.840484986265038
7.0,3.0,10.0,11.511851451068877
10000.0,4.0,11.0,314.5841197936328
7.0,1.0,13.0,13.917109694658613
60000.0,4.0,16.0,593.8242280285035
10.0,1.0,6.0,19.693180251678847
1.0,5.0,3.0,10.179567571969542
4.0,6.0,2.0,9.608917075045644
60000.0,2.0,18.0,529.1005291005291
1000.0,4.0,4.0,36.24370265666341
1000.0,5.0,16.0,37.0933639971809
1.0,5.0,9.0,10.18454393612254
