0,1,2,3,4,5,Actual_Performance
1.0,1000.0,15.0,1.0,100000.0,100000.0,122.04
1.0,10000.0,3.0,60.0,100000.0,10000.0,376.55
3.0,100.0,2.0,10.0,1000000.0,100000.0,7819.9
3.0,10.0,1.0,60.0,2000000.0,100000.0,2926.5
3.0,10.0,1.0,10.0,1000000.0,1000.0,38.975
1.0,10000.0,18.0,1.0,100000.0,10000.0,410.82
1.0,1000.0,1.0,1.0,10000000.0,100000.0,30284.0
3.0,10.0,9.0,300.0,1000000.0,100000.0,16.408
3.0,10.0,9.0,10.0,1000000.0,1000.0,17.692999999999994
1.0,100.0,3.0,60.0,100000.0,10000.0,18.718
3.0,10000.0,3.0,1.0,2000000.0,100000.0,1108.0
1.0,100.0,15.0,120.0,100000.0,10000.0,38.846
3.0,10.0,15.0,300.0,1000000.0,1000.0,24.695999999999998
3.0,1000.0,2.0,10.0,2000000.0,10000.0,8118.2
1.0,100.0,9.0,120.0,10000000.0,1000.0,22.438000000000002
1.0,10000.0,12.0,1.0,10000000.0,10000.0,649.54
1.0,100.0,6.0,1.0,2000000.0,1000.0,19.152
1.0,100.0,6.0,60.0,1000000.0,10000.0,18.153
1.0,100.0,15.0,1.0,100000.0,1000.0,18.457
1.0,10000.0,6.0,60.0,1000000.0,100000.0,343.57
1.0,100.0,15.0,60.0,2000000.0,100000.0,22.603
1.0,10.0,12.0,10.0,2000000.0,10000.0,2.1278
3.0,10.0,9.0,120.0,1000000.0,10000.0,17.097
1.0,1000.0,6.0,1.0,100000.0,1000.0,89.257
1.0,100.0,6.0,1.0,10000000.0,1000.0,26.476999999999997
3.0,10000.0,2.0,60.0,1000000.0,10000.0,9114.6
3.0,1000.0,18.0,300.0,100000.0,1000.0,217.26
3.0,100.0,1.0,60.0,100000.0,100000.0,28030.0
3.0,1000.0,2.0,10.0,100000.0,10000.0,6957.6
3.0,1000.0,1.0,120.0,100000.0,10000.0,25109.0
1.0,10000.0,2.0,300.0,100000.0,10000.0,33284.0
3.0,10.0,2.0,60.0,1000000.0,1000.0,26.217
1.0,100.0,1.0,120.0,2000000.0,100000.0,1923.3
1.0,10.0,18.0,10.0,10000000.0,10000.0,2.8242
3.0,100.0,12.0,60.0,2000000.0,1000.0,67.027
3.0,10.0,15.0,1.0,100000.0,100000.0,21.416
3.0,10.0,3.0,120.0,1000000.0,1000.0,16.660999999999998
3.0,1000.0,12.0,60.0,1000000.0,1000.0,176.14
3.0,10.0,3.0,300.0,2000000.0,1000.0,17.362000000000002
3.0,100.0,9.0,300.0,2000000.0,1000.0,67.54899999999999
1.0,1000.0,2.0,60.0,100000.0,10000.0,5732.5
3.0,1000.0,2.0,10.0,10000000.0,1000.0,1207.5
3.0,1000.0,2.0,120.0,1000000.0,10000.0,7875.9
1.0,1000.0,6.0,120.0,100000.0,1000.0,98.464
1.0,1000.0,18.0,10.0,1000000.0,100000.0,112.88
1.0,10.0,12.0,300.0,100000.0,10000.0,2.0723
3.0,10000.0,3.0,120.0,100000.0,100000.0,1171.8
1.0,10000.0,12.0,10.0,100000.0,1000.0,405.12
3.0,10000.0,2.0,300.0,2000000.0,100000.0,9660.5
3.0,10.0,1.0,60.0,1000000.0,1000.0,40.482
1.0,10000.0,2.0,60.0,2000000.0,1000.0,13582.0
1.0,1000.0,1.0,300.0,2000000.0,10000.0,20278.0
1.0,10000.0,18.0,10.0,10000000.0,100000.0,383.07
3.0,100.0,12.0,120.0,100000.0,100000.0,65.801
1.0,100.0,3.0,1.0,2000000.0,10000.0,19.526
1.0,100.0,9.0,10.0,10000000.0,10000.0,20.776
3.0,10000.0,18.0,10.0,2000000.0,1000.0,1275.9
3.0,10.0,12.0,120.0,2000000.0,10000.0,25.185
1.0,100.0,18.0,120.0,2000000.0,10000.0,40.077
3.0,10.0,18.0,60.0,1000000.0,100000.0,25.255
1.0,10000.0,15.0,120.0,10000000.0,10000.0,521.57
3.0,10000.0,15.0,60.0,2000000.0,10000.0,1112.1
1.0,10.0,3.0,1.0,1000000.0,100000.0,2.0216
3.0,100.0,9.0,120.0,1000000.0,1000.0,65.21
1.0,10.0,9.0,120.0,2000000.0,10000.0,2.0351
3.0,10000.0,6.0,60.0,1000000.0,10000.0,1049.4
3.0,10.0,3.0,120.0,100000.0,1000.0,17.752
1.0,10000.0,6.0,120.0,10000000.0,10000.0,495.02
1.0,10.0,6.0,1.0,10000000.0,100000.0,2.7574
3.0,10000.0,15.0,120.0,10000000.0,1000.0,1299.1
1.0,10.0,1.0,300.0,100000.0,100000.0,68.858
3.0,10000.0,15.0,120.0,100000.0,100000.0,1156.9
3.0,1000.0,12.0,300.0,100000.0,1000.0,185.99
1.0,1000.0,18.0,10.0,100000.0,10000.0,120.4
1.0,10000.0,15.0,60.0,1000000.0,10000.0,420.36
3.0,1000.0,18.0,120.0,2000000.0,1000.0,231.54
3.0,10000.0,12.0,10.0,10000000.0,100000.0,1217.6
1.0,1000.0,12.0,300.0,100000.0,10000.0,118.97
1.0,10000.0,12.0,1.0,10000000.0,1000.0,519.56
3.0,10.0,15.0,300.0,100000.0,10000.0,23.46
1.0,10000.0,12.0,120.0,2000000.0,10000.0,440.24
3.0,10.0,9.0,60.0,100000.0,10000.0,17.22
3.0,10000.0,18.0,300.0,2000000.0,100000.0,1197.6
1.0,10.0,2.0,60.0,100000.0,1000.0,3.2159
1.0,1000.0,12.0,300.0,100000.0,1000.0,117.85
3.0,10.0,2.0,120.0,1000000.0,10000.0,81.09100000000002
3.0,10.0,3.0,120.0,10000000.0,10000.0,19.746
1.0,10.0,6.0,300.0,1000000.0,1000.0,2.0
3.0,1000.0,12.0,10.0,10000000.0,1000.0,209.11
1.0,10.0,1.0,300.0,1000000.0,1000.0,3.6102
1.0,1000.0,12.0,1.0,1000000.0,10000.0,101.45
3.0,1000.0,6.0,120.0,10000000.0,100000.0,221.01
3.0,100.0,15.0,300.0,100000.0,1000.0,65.045
1.0,10.0,3.0,60.0,10000000.0,100000.0,2.2148
1.0,100.0,1.0,1.0,100000.0,1000.0,17.546
3.0,1000.0,1.0,120.0,1000000.0,1000.0,3680.6
1.0,10.0,12.0,60.0,2000000.0,10000.0,2.0976
3.0,100.0,6.0,1.0,100000.0,10000.0,65.09899999999999
3.0,10.0,3.0,60.0,1000000.0,100000.0,17.35
1.0,10.0,1.0,1.0,100000.0,1000.0,3.9833
1.0,10.0,6.0,10.0,2000000.0,100000.0,2.0
1.0,100.0,1.0,120.0,1000000.0,1000.0,26.412
3.0,100.0,6.0,300.0,100000.0,100000.0,64.082
1.0,10000.0,15.0,10.0,2000000.0,100000.0,420.45
1.0,10.0,18.0,1.0,10000000.0,10000.0,8.8446
1.0,100.0,12.0,10.0,2000000.0,1000.0,20.243
1.0,1000.0,9.0,120.0,1000000.0,1000.0,80.993
3.0,10.0,6.0,300.0,100000.0,100000.0,17.954
1.0,100.0,18.0,120.0,2000000.0,1000.0,40.483000000000004
1.0,10000.0,9.0,60.0,1000000.0,100000.0,400.09
3.0,10000.0,18.0,1.0,1000000.0,100000.0,1090.2
1.0,10.0,18.0,120.0,100000.0,1000.0,2.0292
3.0,100.0,3.0,60.0,100000.0,100000.0,66.982
3.0,10.0,9.0,300.0,10000000.0,1000.0,18.883
1.0,1000.0,9.0,120.0,2000000.0,100000.0,96.241
3.0,1000.0,12.0,300.0,2000000.0,100000.0,199.51
1.0,1000.0,15.0,60.0,100000.0,1000.0,106.05
3.0,1000.0,6.0,120.0,100000.0,10000.0,188.74
3.0,1000.0,1.0,120.0,100000.0,100000.0,17002.0
3.0,10000.0,1.0,1.0,100000.0,100000.0,17332.0
1.0,1000.0,15.0,60.0,10000000.0,10000.0,153.57
1.0,100.0,3.0,1.0,100000.0,10000.0,18.052
3.0,1000.0,1.0,10.0,1000000.0,100000.0,17530.0
1.0,1000.0,1.0,60.0,100000.0,100000.0,30125.0
3.0,10.0,2.0,1.0,1000000.0,1000.0,26.965
1.0,1000.0,12.0,120.0,1000000.0,1000.0,125.63
3.0,100.0,12.0,60.0,10000000.0,1000.0,87.67200000000004
1.0,1000.0,18.0,60.0,2000000.0,100000.0,136.64
1.0,100.0,3.0,120.0,100000.0,100000.0,18.137999999999998
3.0,10.0,12.0,120.0,100000.0,10000.0,23.7
3.0,10.0,18.0,120.0,1000000.0,1000.0,23.456
1.0,10000.0,6.0,1.0,10000000.0,100000.0,402.34
3.0,100.0,18.0,300.0,2000000.0,10000.0,70.34100000000001
1.0,10000.0,18.0,120.0,100000.0,100000.0,370.02
3.0,10.0,2.0,60.0,2000000.0,100000.0,690.97
3.0,1000.0,6.0,10.0,10000000.0,1000.0,217.17
1.0,10000.0,2.0,300.0,1000000.0,1000.0,14182.0
3.0,10000.0,12.0,120.0,10000000.0,1000.0,1277.3
3.0,10.0,1.0,1.0,2000000.0,10000.0,308.09
3.0,10000.0,12.0,120.0,1000000.0,1000.0,1145.9
3.0,10000.0,12.0,10.0,2000000.0,1000.0,1041.0
3.0,1000.0,1.0,60.0,1000000.0,1000.0,3688.1
1.0,10000.0,6.0,120.0,1000000.0,10000.0,378.71
3.0,10000.0,1.0,300.0,100000.0,100000.0,18115.0
1.0,1000.0,12.0,300.0,2000000.0,100000.0,126.0
3.0,1000.0,9.0,60.0,10000000.0,100000.0,203.34
3.0,1000.0,1.0,10.0,1000000.0,1000.0,3667.4
1.0,10.0,18.0,300.0,10000000.0,10000.0,2.2512
3.0,1000.0,3.0,60.0,100000.0,10000.0,191.44
3.0,10000.0,2.0,120.0,2000000.0,100000.0,8967.1
1.0,10000.0,18.0,10.0,100000.0,100000.0,395.67
1.0,10000.0,3.0,120.0,2000000.0,1000.0,369.83
3.0,10000.0,3.0,60.0,1000000.0,100000.0,1116.6
3.0,10.0,9.0,10.0,10000000.0,100000.0,19.651
3.0,10.0,1.0,60.0,10000000.0,1000.0,38.157
3.0,1000.0,18.0,1.0,100000.0,100000.0,208.68
3.0,100.0,9.0,10.0,1000000.0,100000.0,65.128
3.0,10.0,1.0,60.0,2000000.0,1000.0,39.544000000000004
1.0,100.0,15.0,60.0,10000000.0,10000.0,28.66
3.0,1000.0,6.0,60.0,100000.0,1000.0,180.69
1.0,100.0,15.0,1.0,10000000.0,10000.0,36.571999999999996
1.0,10.0,12.0,10.0,100000.0,10000.0,2.1
3.0,100.0,9.0,300.0,100000.0,100000.0,65.67399999999999
1.0,10.0,12.0,1.0,100000.0,100000.0,2.2571
1.0,10000.0,1.0,120.0,2000000.0,100000.0,30853.0
1.0,100.0,15.0,10.0,2000000.0,10000.0,19.817
3.0,10000.0,12.0,1.0,10000000.0,100000.0,1166.3
1.0,10.0,3.0,10.0,100000.0,100000.0,2.0036
1.0,10.0,9.0,300.0,2000000.0,10000.0,2.0604
1.0,10000.0,9.0,60.0,100000.0,100000.0,407.88
1.0,10000.0,1.0,300.0,2000000.0,10000.0,29906.0
1.0,100.0,18.0,120.0,1000000.0,10000.0,42.303999999999995
3.0,100.0,9.0,60.0,1000000.0,100000.0,68.892
1.0,10.0,6.0,120.0,10000000.0,100000.0,2.5689
1.0,1000.0,1.0,1.0,100000.0,100000.0,27924.0
1.0,1000.0,9.0,300.0,100000.0,100000.0,97.228
3.0,100.0,18.0,300.0,100000.0,100000.0,62.776
1.0,10.0,2.0,300.0,100000.0,100000.0,60.38
1.0,10000.0,9.0,1.0,100000.0,100000.0,412.22
3.0,10000.0,3.0,1.0,10000000.0,10000.0,1144.2
3.0,10000.0,6.0,60.0,2000000.0,100000.0,999.59
1.0,1000.0,6.0,120.0,1000000.0,1000.0,95.249
3.0,100.0,1.0,300.0,2000000.0,10000.0,3670.1
1.0,100.0,2.0,1.0,2000000.0,10000.0,183.31
3.0,10000.0,6.0,300.0,10000000.0,1000.0,1182.5
3.0,10000.0,9.0,60.0,100000.0,100000.0,1046.7
3.0,10000.0,18.0,300.0,1000000.0,1000.0,1172.7
3.0,10000.0,15.0,60.0,10000000.0,1000.0,1251.6
1.0,100.0,3.0,1.0,1000000.0,10000.0,19.828
1.0,10000.0,12.0,60.0,10000000.0,10000.0,462.54
3.0,100.0,6.0,120.0,100000.0,100000.0,64.307
3.0,100.0,6.0,300.0,100000.0,10000.0,65.609
3.0,10000.0,18.0,10.0,1000000.0,100000.0,1148.9
3.0,10000.0,6.0,10.0,100000.0,1000.0,1072.5
1.0,10.0,3.0,120.0,2000000.0,100000.0,1.9218
3.0,100.0,6.0,120.0,2000000.0,10000.0,66.74
3.0,10.0,3.0,1.0,100000.0,100000.0,16.094
3.0,10000.0,6.0,300.0,2000000.0,100000.0,1091.0
1.0,1000.0,2.0,10.0,1000000.0,1000.0,928.65
1.0,1000.0,2.0,1.0,1000000.0,1000.0,992.87
1.0,10000.0,1.0,120.0,10000000.0,1000.0,27564.0
1.0,10.0,1.0,300.0,100000.0,10000.0,8.4771
1.0,1000.0,2.0,10.0,100000.0,10000.0,5883.2
3.0,1000.0,6.0,1.0,10000000.0,100000.0,217.83
3.0,10.0,9.0,120.0,2000000.0,1000.0,17.745
3.0,100.0,2.0,1.0,2000000.0,1000.0,145.81
3.0,10.0,9.0,300.0,10000000.0,100000.0,18.455
1.0,10.0,2.0,1.0,1000000.0,10000.0,18.804000000000002
1.0,100.0,15.0,300.0,100000.0,1000.0,41.478
1.0,10.0,1.0,1.0,1000000.0,100000.0,205.49
1.0,100.0,2.0,1.0,100000.0,100000.0,1011.7
3.0,100.0,12.0,300.0,1000000.0,1000.0,64.126
3.0,10000.0,2.0,60.0,2000000.0,1000.0,10027.0
3.0,1000.0,3.0,10.0,100000.0,10000.0,185.89
1.0,10.0,6.0,10.0,10000000.0,100000.0,2.4156
3.0,100.0,3.0,1.0,1000000.0,10000.0,64.574
1.0,1000.0,12.0,300.0,10000000.0,100000.0,142.25
3.0,10.0,1.0,300.0,10000000.0,10000.0,306.97
1.0,10000.0,3.0,10.0,10000000.0,10000.0,350.91
1.0,100.0,18.0,300.0,2000000.0,100000.0,38.499
1.0,10000.0,15.0,60.0,2000000.0,1000.0,409.96
3.0,10.0,1.0,300.0,100000.0,1000.0,39.389
3.0,10000.0,2.0,1.0,1000000.0,100000.0,8205.2
1.0,10000.0,3.0,10.0,2000000.0,1000.0,377.65
1.0,10000.0,12.0,300.0,10000000.0,100000.0,467.34
3.0,100.0,9.0,120.0,10000000.0,10000.0,81.93799999999997
3.0,10.0,1.0,120.0,100000.0,10000.0,296.71
1.0,10000.0,9.0,1.0,10000000.0,100000.0,428.33
1.0,100.0,12.0,60.0,2000000.0,1000.0,21.163
3.0,10.0,12.0,120.0,10000000.0,10000.0,37.329
3.0,1000.0,1.0,60.0,100000.0,100000.0,19378.0
3.0,1000.0,2.0,60.0,100000.0,10000.0,7818.3
1.0,10000.0,2.0,300.0,1000000.0,100000.0,27808.0
3.0,10000.0,9.0,300.0,10000000.0,1000.0,1258.5
3.0,10.0,12.0,60.0,1000000.0,100000.0,23.932
3.0,10000.0,9.0,10.0,2000000.0,100000.0,1049.2
1.0,100.0,15.0,120.0,100000.0,1000.0,38.351
3.0,10.0,3.0,1.0,1000000.0,100000.0,17.741
1.0,100.0,12.0,300.0,1000000.0,1000.0,18.048
3.0,10.0,6.0,300.0,1000000.0,10000.0,17.669
1.0,10.0,12.0,120.0,2000000.0,100000.0,2.2733
1.0,1000.0,18.0,1.0,100000.0,1000.0,115.0
1.0,100.0,9.0,10.0,10000000.0,1000.0,25.778000000000002
3.0,100.0,12.0,300.0,100000.0,100000.0,65.245
3.0,100.0,9.0,120.0,100000.0,1000.0,64.33
3.0,1000.0,12.0,300.0,10000000.0,100000.0,192.79
3.0,100.0,18.0,120.0,100000.0,10000.0,65.047
1.0,100.0,18.0,1.0,100000.0,100000.0,38.065
3.0,10000.0,12.0,10.0,1000000.0,1000.0,1204.6
1.0,10000.0,12.0,120.0,2000000.0,100000.0,414.2
1.0,100.0,3.0,60.0,2000000.0,1000.0,21.46
3.0,10000.0,2.0,10.0,10000000.0,10000.0,9120.2
3.0,1000.0,3.0,1.0,1000000.0,10000.0,192.9
3.0,1000.0,9.0,1.0,2000000.0,1000.0,187.62
3.0,100.0,2.0,300.0,10000000.0,1000.0,153.8
1.0,10.0,1.0,10.0,1000000.0,100000.0,73.786
3.0,1000.0,15.0,60.0,100000.0,1000.0,210.86
1.0,10000.0,3.0,300.0,2000000.0,1000.0,355.21
1.0,1000.0,9.0,1.0,100000.0,100000.0,91.40899999999999
3.0,10.0,15.0,1.0,10000000.0,1000.0,43.623999999999995
1.0,10000.0,2.0,120.0,1000000.0,10000.0,29137.0
3.0,100.0,9.0,300.0,1000000.0,100000.0,64.39699999999999
1.0,100.0,9.0,60.0,100000.0,1000.0,19.09
3.0,10.0,6.0,10.0,2000000.0,10000.0,18.824
1.0,100.0,15.0,10.0,100000.0,1000.0,20.669
1.0,10.0,15.0,60.0,10000000.0,10000.0,4.521
1.0,10000.0,2.0,1.0,10000000.0,100000.0,29363.0
1.0,1000.0,6.0,60.0,10000000.0,10000.0,115.03
1.0,100.0,2.0,300.0,100000.0,1000.0,50.174
1.0,10000.0,3.0,10.0,100000.0,1000.0,419.53
1.0,10000.0,3.0,120.0,1000000.0,10000.0,424.73
1.0,1000.0,6.0,120.0,100000.0,100000.0,95.225
1.0,1000.0,6.0,60.0,10000000.0,1000.0,124.52
1.0,10000.0,6.0,300.0,100000.0,100000.0,324.06
3.0,100.0,6.0,60.0,10000000.0,100000.0,73.40899999999998
1.0,1000.0,15.0,120.0,10000000.0,100000.0,168.36
1.0,1000.0,9.0,10.0,10000000.0,1000.0,112.81
1.0,10.0,18.0,60.0,1000000.0,100000.0,2.2141
1.0,1000.0,2.0,1.0,100000.0,1000.0,879.73
3.0,100.0,15.0,60.0,1000000.0,100000.0,65.311
3.0,10000.0,3.0,60.0,100000.0,1000.0,1163.6
1.0,10000.0,3.0,300.0,2000000.0,10000.0,324.4
3.0,100.0,6.0,300.0,10000000.0,10000.0,80.487
1.0,1000.0,6.0,10.0,2000000.0,1000.0,99.88600000000001
1.0,1000.0,18.0,1.0,10000000.0,10000.0,267.97
1.0,10.0,12.0,1.0,1000000.0,1000.0,2.4618
3.0,10000.0,1.0,120.0,2000000.0,100000.0,18034.0
1.0,10.0,12.0,300.0,1000000.0,10000.0,2.0536
1.0,10.0,2.0,60.0,10000000.0,100000.0,83.818
1.0,10.0,18.0,60.0,100000.0,10000.0,2.0
1.0,1000.0,12.0,60.0,10000000.0,1000.0,123.51
3.0,100.0,2.0,10.0,1000000.0,10000.0,1015.2
1.0,100.0,3.0,120.0,10000000.0,10000.0,22.91800000000001
1.0,1000.0,12.0,60.0,2000000.0,100000.0,117.07
1.0,100.0,1.0,10.0,10000000.0,1000.0,29.721
3.0,10.0,12.0,1.0,100000.0,1000.0,15.647
3.0,100.0,6.0,10.0,100000.0,100000.0,67.562
1.0,1000.0,15.0,1.0,1000000.0,10000.0,127.14
1.0,1000.0,15.0,1.0,2000000.0,1000.0,126.32
3.0,10000.0,1.0,60.0,100000.0,1000.0,25007.0
3.0,100.0,15.0,1.0,10000000.0,100000.0,168.92
3.0,100.0,18.0,60.0,2000000.0,1000.0,68.587
3.0,1000.0,9.0,300.0,2000000.0,100000.0,186.58
1.0,100.0,9.0,60.0,2000000.0,10000.0,19.238
3.0,10.0,1.0,1.0,100000.0,1000.0,41.434
3.0,10000.0,6.0,1.0,10000000.0,10000.0,1089.8
3.0,100.0,15.0,60.0,10000000.0,100000.0,95.76
3.0,10000.0,9.0,1.0,1000000.0,10000.0,1052.3
1.0,10000.0,3.0,1.0,10000000.0,1000.0,492.94
1.0,10.0,9.0,120.0,100000.0,10000.0,2.0
3.0,10000.0,6.0,10.0,1000000.0,100000.0,1087.7
1.0,10000.0,18.0,60.0,100000.0,100000.0,423.05
3.0,1000.0,12.0,1.0,100000.0,1000.0,183.74
1.0,10.0,15.0,120.0,10000000.0,10000.0,3.1448
3.0,10.0,9.0,1.0,10000000.0,10000.0,20.5
3.0,1000.0,18.0,1.0,1000000.0,10000.0,226.78
1.0,100.0,18.0,10.0,100000.0,100000.0,36.757
3.0,10000.0,15.0,300.0,1000000.0,100000.0,1070.1
1.0,10.0,9.0,1.0,1000000.0,10000.0,2.5222
1.0,1000.0,2.0,1.0,2000000.0,100000.0,7508.5
1.0,1000.0,9.0,300.0,2000000.0,10000.0,89.92299999999999
1.0,10.0,15.0,1.0,100000.0,1000.0,2.0333
1.0,10000.0,15.0,120.0,1000000.0,100000.0,476.44
1.0,100.0,15.0,60.0,1000000.0,100000.0,20.935
3.0,100.0,2.0,1.0,10000000.0,100000.0,7988.2
3.0,100.0,15.0,10.0,100000.0,10000.0,64.918
1.0,10000.0,15.0,10.0,10000000.0,1000.0,504.66
3.0,10.0,18.0,1.0,100000.0,100000.0,23.29
3.0,10000.0,12.0,120.0,2000000.0,1000.0,1126.1
3.0,10000.0,3.0,10.0,100000.0,10000.0,1088.5
1.0,100.0,1.0,10.0,2000000.0,1000.0,28.246
3.0,100.0,18.0,300.0,10000000.0,100000.0,105.92
3.0,1000.0,15.0,60.0,2000000.0,1000.0,220.17
3.0,1000.0,15.0,60.0,1000000.0,10000.0,215.34
1.0,100.0,9.0,60.0,1000000.0,1000.0,19.42
1.0,10.0,18.0,1.0,2000000.0,100000.0,2.3813
1.0,10.0,6.0,300.0,2000000.0,100000.0,2.1735
1.0,10000.0,15.0,60.0,10000000.0,100000.0,384.88
3.0,10.0,18.0,60.0,10000000.0,1000.0,44.666000000000004
3.0,1000.0,6.0,300.0,100000.0,10000.0,180.09
1.0,100.0,2.0,120.0,2000000.0,100000.0,821.67
1.0,1000.0,6.0,300.0,100000.0,10000.0,89.025
3.0,10.0,1.0,1.0,10000000.0,1000.0,43.803000000000004
1.0,100.0,2.0,300.0,1000000.0,10000.0,149.82
3.0,10.0,2.0,10.0,10000000.0,1000.0,30.48
3.0,10000.0,1.0,300.0,10000000.0,10000.0,17138.0
1.0,10.0,9.0,10.0,2000000.0,100000.0,2.3416
1.0,10.0,18.0,60.0,10000000.0,100000.0,2.1102
1.0,1000.0,18.0,120.0,2000000.0,100000.0,132.64
3.0,10.0,15.0,10.0,100000.0,1000.0,23.534000000000002
1.0,10.0,1.0,120.0,2000000.0,100000.0,70.385
1.0,10.0,2.0,60.0,2000000.0,1000.0,3.5835
3.0,100.0,12.0,300.0,100000.0,1000.0,62.88800000000001
3.0,1000.0,1.0,120.0,2000000.0,1000.0,3720.0
1.0,10000.0,12.0,60.0,100000.0,10000.0,417.38
3.0,100.0,9.0,60.0,1000000.0,10000.0,64.689
1.0,10000.0,6.0,10.0,1000000.0,1000.0,339.6
3.0,10000.0,15.0,300.0,100000.0,10000.0,1072.7
3.0,10.0,15.0,300.0,2000000.0,1000.0,23.929000000000002
3.0,10000.0,9.0,10.0,100000.0,100000.0,1056.3
3.0,100.0,3.0,60.0,1000000.0,1000.0,64.301
1.0,100.0,12.0,120.0,2000000.0,100000.0,19.389
1.0,10000.0,3.0,1.0,100000.0,100000.0,351.62
3.0,100.0,18.0,10.0,100000.0,1000.0,65.944
3.0,10000.0,9.0,10.0,1000000.0,1000.0,1080.3
3.0,1000.0,3.0,1.0,1000000.0,1000.0,192.04
3.0,10.0,2.0,60.0,100000.0,10000.0,86.406
3.0,1000.0,18.0,120.0,10000000.0,1000.0,286.84
3.0,100.0,18.0,10.0,10000000.0,10000.0,83.471
1.0,1000.0,18.0,120.0,10000000.0,100000.0,175.86
1.0,1000.0,3.0,10.0,100000.0,10000.0,95.11399999999999
3.0,10000.0,9.0,1.0,10000000.0,1000.0,1177.9
1.0,10000.0,6.0,60.0,1000000.0,1000.0,309.69
1.0,100.0,2.0,60.0,2000000.0,10000.0,153.39
3.0,10.0,6.0,60.0,10000000.0,1000.0,18.685
3.0,10000.0,9.0,300.0,100000.0,10000.0,1169.4
1.0,10.0,18.0,120.0,1000000.0,100000.0,2.0867
1.0,10.0,15.0,120.0,2000000.0,100000.0,2.3795
3.0,10000.0,15.0,60.0,10000000.0,10000.0,1155.5
3.0,1000.0,1.0,10.0,10000000.0,1000.0,4052.6
3.0,10.0,3.0,300.0,2000000.0,10000.0,17.499000000000002
1.0,10.0,15.0,10.0,100000.0,10000.0,2.2776
1.0,10.0,15.0,1.0,10000000.0,100000.0,6.5994
3.0,10.0,6.0,120.0,1000000.0,1000.0,18.555999999999997
3.0,1000.0,9.0,1.0,100000.0,10000.0,190.98
1.0,10.0,1.0,60.0,10000000.0,10000.0,12.267000000000001
3.0,1000.0,1.0,300.0,2000000.0,10000.0,26904.0
1.0,1000.0,9.0,1.0,10000000.0,100000.0,129.39
3.0,10000.0,2.0,1.0,1000000.0,10000.0,9937.3
1.0,1000.0,9.0,120.0,100000.0,1000.0,91.78
3.0,100.0,2.0,120.0,10000000.0,1000.0,155.54
3.0,10000.0,12.0,60.0,1000000.0,10000.0,1073.4
3.0,1000.0,1.0,1.0,1000000.0,1000.0,3873.6
1.0,1000.0,6.0,300.0,10000000.0,10000.0,110.52
3.0,10.0,9.0,300.0,2000000.0,100000.0,17.255
1.0,10.0,1.0,300.0,10000000.0,10000.0,12.432
3.0,10000.0,3.0,1.0,100000.0,100000.0,1169.8
1.0,10.0,1.0,300.0,2000000.0,10000.0,9.8958
1.0,10.0,18.0,10.0,100000.0,10000.0,2.012
1.0,1000.0,9.0,60.0,10000000.0,100000.0,111.03
3.0,1000.0,3.0,60.0,2000000.0,10000.0,184.43
1.0,10.0,15.0,10.0,1000000.0,10000.0,2.3361
1.0,10000.0,18.0,1.0,2000000.0,100000.0,431.37
3.0,100.0,12.0,120.0,2000000.0,10000.0,68.565
1.0,10000.0,18.0,1.0,1000000.0,1000.0,450.28
3.0,1000.0,6.0,10.0,100000.0,1000.0,178.32
