0,1,2,Actual_Performance
9.0,1.0,15.0,6.4316953949060975
100.0,3.0,13.0,5.106991471324243
7.0,1.0,2.0,7.864726700747149
8.0,2.0,10.0,5.345878327809259
100.0,4.0,16.0,5.0415931434333245
1000.0,4.0,16.0,30.608184628569678
100.0,2.0,9.0,5.423875901719368
5.0,5.0,2.0,7.8622533218020285
8.0,6.0,7.0,5.778342771293192
10000.0,3.0,7.0,164.66597506957137
3.0,6.0,17.0,4.533091568449684
9.0,6.0,14.0,5.185646131507986
1000.0,6.0,16.0,30.26359592046727
1000.0,3.0,14.0,32.422267613396876
100.0,3.0,17.0,4.830217842824712
1.0,2.0,17.0,5.308137374595255
100.0,1.0,1.0,11.054976397625392
6.0,6.0,16.0,4.712313274586495
1000.0,6.0,5.0,30.834695199037967
100.0,2.0,12.0,5.5669988309302445
4.0,4.0,13.0,4.966722956193504
4.0,1.0,8.0,7.0165590794274495
4.0,6.0,3.0,6.521880910454575
100.0,3.0,16.0,5.134788189987163
5.0,2.0,15.0,5.686664771111742
9.0,2.0,13.0,5.205622071837585
3.0,4.0,4.0,6.4049189777749325
1000.0,3.0,13.0,31.878606267333993
3.0,5.0,3.0,6.70690811535882
1000.0,3.0,17.0,32.930483748806274
100.0,3.0,15.0,4.783087004352608
100.0,1.0,11.0,5.477951246233909
3.0,6.0,11.0,5.2010193998023615
1000.0,5.0,12.0,29.36943816264795
10.0,6.0,6.0,5.755395683453237
1.0,3.0,1.0,12.649261283141065
8.0,1.0,15.0,6.924248719013987
100.0,6.0,8.0,6.025548324897565
2.0,2.0,10.0,5.756058251309503
5.0,3.0,7.0,6.01286753652817
2.0,6.0,3.0,6.934331877123637
6.0,2.0,4.0,6.594566077552098
8.0,5.0,4.0,6.1218243036424855
7.0,1.0,5.0,7.152052639107424
7.0,5.0,16.0,4.903162539838196
10.0,1.0,1.0,11.23065519642416
8.0,5.0,10.0,5.254308532997059
10.0,4.0,15.0,4.524682141079589
5.0,1.0,17.0,5.742506029631331
9.0,5.0,6.0,5.907721391859161
6.0,3.0,9.0,5.457025920873124
3.0,5.0,7.0,5.936127270568683
1000.0,2.0,10.0,32.17917363882096
5.0,2.0,9.0,5.951672419950006
8.0,1.0,18.0,7.144388083160679
3.0,5.0,11.0,5.50145788633988
9.0,5.0,2.0,7.387161113983897
5.0,6.0,8.0,5.63063063063063
3.0,4.0,16.0,4.991265285749939
1000.0,3.0,9.0,30.45159718627242
100.0,4.0,15.0,4.9862877088007975
10000.0,1.0,7.0,218.2214948172395
5.0,2.0,7.0,5.971218725741924
5.0,2.0,18.0,5.669255626736209
100.0,6.0,6.0,5.745805561939784
9.0,2.0,18.0,5.607267018055401
7.0,1.0,4.0,8.17460966238862
9.0,1.0,11.0,5.636978579481398
5.0,6.0,5.0,6.020469596628537
1.0,1.0,12.0,8.170602173380178
8.0,4.0,13.0,5.082592121982211
6.0,6.0,18.0,4.782629489693433
7.0,3.0,14.0,5.3501685303087045
9.0,2.0,12.0,5.609468783306222
1.0,4.0,14.0,5.701904436081652
2.0,5.0,11.0,5.533115697449234
10000.0,3.0,2.0,230.4147465437788
1000.0,3.0,10.0,32.52244048393391
9.0,2.0,6.0,6.418485237483956
7.0,3.0,13.0,5.071765481564133
10.0,6.0,1.0,10.138080658569722
10.0,4.0,12.0,5.0012503125781445
1000.0,1.0,11.0,34.058785463710365
4.0,1.0,13.0,6.9516857838025725
8.0,5.0,13.0,4.793174519484254
7.0,3.0,17.0,4.52100004521
100.0,1.0,4.0,8.116224332440549
3.0,6.0,18.0,4.7032264133195385
7.0,2.0,11.0,5.530667551573473
7.0,4.0,2.0,7.498500299940012
8.0,3.0,9.0,5.427702996092052
8.0,3.0,17.0,4.760997905160922
6.0,1.0,9.0,7.06164818868724
3.0,4.0,15.0,5.167157546633597
5.0,3.0,10.0,5.3717232488182205
100.0,3.0,12.0,5.015799769273211
3.0,3.0,4.0,6.873797085510036
1.0,4.0,11.0,5.640794223826715
1.0,2.0,2.0,8.68507903421921
9.0,5.0,13.0,4.94486475794887
10000.0,3.0,5.0,149.84640743238182
9.0,4.0,14.0,5.343022013250693
6.0,3.0,5.0,6.237135907191418
6.0,1.0,16.0,7.023951675212475
5.0,4.0,9.0,5.538325210456359
3.0,2.0,16.0,5.103863624763947
8.0,4.0,15.0,4.7167586434602145
5.0,5.0,5.0,6.2375249500997985
3.0,6.0,5.0,6.227037798119434
1000.0,4.0,7.0,32.02972358348548
10000.0,2.0,8.0,212.34127489701447
3.0,6.0,4.0,6.465795939480151
5.0,1.0,1.0,11.381873228695982
6.0,4.0,16.0,4.914004914004914
6.0,1.0,1.0,10.893958210776304
9.0,1.0,4.0,7.710694733595497
8.0,3.0,15.0,4.856490699820308
8.0,5.0,15.0,4.84284953266502
1000.0,4.0,2.0,33.45824411134903
7.0,1.0,13.0,7.008199593524424
9.0,1.0,17.0,5.544774050457443
1000.0,1.0,12.0,34.602076124567475
10.0,2.0,1.0,10.972732759093653
7.0,2.0,12.0,5.723770820216359
1000.0,6.0,10.0,31.883688305063128
2.0,3.0,11.0,5.591902924565232
8.0,5.0,16.0,5.144297546170073
7.0,2.0,3.0,6.957489737702638
10000.0,1.0,6.0,230.79231000023083
1000.0,5.0,15.0,31.11968631356196
4.0,2.0,3.0,7.418947993174568
3.0,1.0,17.0,5.490282200505106
100.0,3.0,2.0,7.76457799518596
5.0,1.0,18.0,6.975446428571429
6.0,2.0,11.0,5.651633322030068
100.0,2.0,18.0,5.20751965838671
10000.0,2.0,11.0,176.0749374933972
100.0,2.0,14.0,5.242189138184107
7.0,5.0,14.0,5.375766046661648
100.0,4.0,10.0,5.27676639755158
1.0,2.0,9.0,6.503219093451259
8.0,1.0,14.0,5.8609776110655245
1.0,1.0,11.0,6.896551724137932
5.0,5.0,1.0,10.786904697696995
1000.0,4.0,4.0,30.378516313263265
3.0,6.0,12.0,4.982561036372696
8.0,1.0,9.0,7.051688879486637
1.0,6.0,3.0,7.154099298898268
1.0,5.0,14.0,5.649398339076887
1000.0,3.0,16.0,32.94241665568586
6.0,5.0,4.0,6.463288521199586
7.0,3.0,8.0,5.7487783845932725
100.0,1.0,12.0,7.466587023071754
9.0,3.0,5.0,6.040106305870983
5.0,1.0,10.0,6.9237693000069225
7.0,6.0,10.0,5.124525981346725
1000.0,2.0,5.0,34.07271116562745
6.0,3.0,7.0,5.826147751106968
10.0,6.0,12.0,4.7267914539610505
100.0,4.0,17.0,4.920049200492005
7.0,6.0,13.0,4.807230074031343
8.0,5.0,9.0,5.279552293965471
1.0,1.0,6.0,8.14000814000814
4.0,1.0,2.0,8.206811653672549
8.0,4.0,5.0,5.901445854234287
1.0,6.0,1.0,11.849043189762426
9.0,5.0,9.0,5.401026194977046
9.0,1.0,2.0,7.717240314863405
10.0,1.0,9.0,7.448234768359899
2.0,5.0,7.0,6.076810889645113
7.0,5.0,8.0,5.62429696287964
1000.0,5.0,5.0,31.656589319066768
9.0,3.0,1.0,10.136230943885826
100.0,6.0,16.0,4.967216371945161
2.0,6.0,4.0,6.741270055278415
1000.0,2.0,18.0,34.248921158983485
8.0,4.0,9.0,5.274261603375527
10.0,1.0,18.0,6.5850125115237725
7.0,4.0,10.0,5.139010226630352
4.0,6.0,10.0,5.133733764566967
9.0,1.0,15.0,6.4316953949060975
100.0,3.0,13.0,5.106991471324243
7.0,1.0,2.0,7.864726700747149
8.0,2.0,10.0,5.345878327809259
100.0,4.0,16.0,5.0415931434333245
1000.0,4.0,16.0,30.608184628569678
100.0,2.0,9.0,5.423875901719368
5.0,5.0,2.0,7.8622533218020285
8.0,6.0,7.0,5.778342771293192
10000.0,3.0,7.0,164.66597506957137
3.0,6.0,17.0,4.533091568449684
9.0,6.0,14.0,5.185646131507986
1000.0,6.0,16.0,30.26359592046727
1000.0,3.0,14.0,32.422267613396876
100.0,3.0,17.0,4.830217842824712
1.0,2.0,17.0,5.308137374595255
100.0,1.0,1.0,11.054976397625392
6.0,6.0,16.0,4.712313274586495
1000.0,6.0,5.0,30.834695199037967
100.0,2.0,12.0,5.5669988309302445
4.0,4.0,13.0,4.966722956193504
4.0,1.0,8.0,7.0165590794274495
4.0,6.0,3.0,6.521880910454575
100.0,3.0,16.0,5.134788189987163
5.0,2.0,15.0,5.686664771111742
9.0,2.0,13.0,5.205622071837585
3.0,4.0,4.0,6.4049189777749325
1000.0,3.0,13.0,31.878606267333993
3.0,5.0,3.0,6.70690811535882
1000.0,3.0,17.0,32.930483748806274
100.0,3.0,15.0,4.783087004352608
100.0,1.0,11.0,5.477951246233909
3.0,6.0,11.0,5.2010193998023615
1000.0,5.0,12.0,29.36943816264795
10.0,6.0,6.0,5.755395683453237
1.0,3.0,1.0,12.649261283141065
8.0,1.0,15.0,6.924248719013987
