0,1,2,3,4,5,Actual_Performance
1.0,10000.0,3.0,100.0,1000.0,1.0,2.4494194875814435
3.0,10.0,5.0,10.0,100.0,1.0,3.730786449783616
1.0,10000.0,5.0,10.0,10.0,3.0,2.8190454712034505
1.0,100.0,2.0,10.0,10.0,1.0,1.8987942656413177
1.0,100.0,3.0,10.0,100000.0,6.0,25.75792700203488
1.0,1000.0,2.0,10.0,10.0,6.0,1.8116598427479256
1.0,10.0,2.0,10.0,100.0,2.0,2.439678938251726
3.0,1000.0,5.0,100.0,10000.0,3.0,3.1203195207189216
3.0,1000.0,2.0,10.0,100.0,1.0,2.019957176907849
1.0,100.0,3.0,100.0,10.0,2.0,2.1166709000084665
3.0,10000.0,5.0,1000.0,10000.0,3.0,3.7100244861616085
3.0,1.0,3.0,1000.0,100.0,2.0,6.389776357827476
3.0,1.0,3.0,1000.0,10000.0,2.0,8.421761832575374
3.0,10000.0,2.0,10.0,1000.0,1.0,2.6204077354436346
3.0,100.0,2.0,1000.0,1000.0,2.0,1.6152740312393998
3.0,1.0,2.0,10.0,10.0,3.0,4.76462740613684
3.0,1000.0,3.0,1000.0,10000.0,2.0,3.037851631326326
1.0,1.0,4.0,100.0,100.0,3.0,19.935806702418212
3.0,100.0,2.0,1000.0,100000.0,2.0,10.140856496739714
3.0,1.0,2.0,1000.0,100000.0,6.0,11.478288816703206
1.0,10000.0,4.0,10.0,10000.0,3.0,3.2414910858995136
1.0,10000.0,4.0,100.0,10.0,3.0,2.6098076571756663
3.0,100.0,4.0,10.0,100.0,3.0,2.088991017338625
1.0,1000.0,5.0,1000.0,100000.0,1.0,59.577003276735184
3.0,10.0,2.0,10.0,10.0,2.0,1.7068341639926266
3.0,1.0,5.0,1000.0,10.0,1.0,9.611687812379854
1.0,1000.0,5.0,10.0,10000.0,3.0,4.040240798351582
1.0,1000.0,2.0,10.0,100000.0,2.0,28.88754080365139
3.0,1000.0,4.0,10.0,1000.0,6.0,1.6735841478109517
1.0,1.0,4.0,1000.0,10.0,1.0,16.531384834107552
3.0,1000.0,4.0,10.0,1000.0,1.0,2.808199943836001
1.0,100.0,3.0,1000.0,100000.0,2.0,29.48982601002654
1.0,1000.0,5.0,100.0,10.0,6.0,2.8293345405160717
3.0,1.0,3.0,100.0,1000000.0,2.0,192.49278152069297
1.0,10000.0,5.0,10.0,100000.0,2.0,40.8463360836533
1.0,100.0,3.0,10.0,1000000.0,1.0,277.4771775021505
1.0,100.0,3.0,10.0,1000.0,3.0,2.4147590070510963
1.0,1000.0,5.0,1000.0,1000.0,3.0,2.8726551951969204
3.0,10.0,3.0,1000.0,100000.0,2.0,18.522977753903717
1.0,10.0,2.0,100.0,10000.0,2.0,2.906385328566861
3.0,1.0,3.0,10.0,100000.0,3.0,18.327773908581065
1.0,10.0,4.0,100.0,1000000.0,2.0,346.62045060658585
1.0,10000.0,2.0,1000.0,10.0,1.0,1.9979221609526088
3.0,10000.0,3.0,100.0,10.0,2.0,1.687564338390401
1.0,10.0,4.0,10.0,1000.0,1.0,4.055150040551498
1.0,10.0,5.0,100.0,1000000.0,6.0,388.0330604167476
3.0,1.0,3.0,10.0,100.0,3.0,6.251172094767767
1.0,100.0,4.0,100.0,100.0,6.0,2.71370420624152
3.0,1.0,4.0,1000.0,1000.0,1.0,8.14000814000814
1.0,10.0,3.0,1000.0,100000.0,6.0,26.10557092883621
1.0,1.0,4.0,1000.0,1000000.0,1.0,441.09214414891267
3.0,1.0,4.0,10.0,100.0,3.0,7.777259293824856
3.0,1.0,4.0,10.0,100000.0,1.0,37.585507028489815
3.0,100.0,4.0,1000.0,10.0,6.0,2.0908691743157632
3.0,10.0,4.0,1000.0,100.0,3.0,2.376425855513308
3.0,1.0,4.0,100.0,100000.0,6.0,26.535756932466498
3.0,100.0,2.0,1000.0,10000.0,6.0,1.4391388193305126
1.0,10.0,3.0,10.0,10000.0,1.0,4.811161895597787
1.0,100.0,2.0,1000.0,10000.0,6.0,1.9958088015168147
1.0,10000.0,4.0,1000.0,100.0,6.0,2.5760581158710942
1.0,1.0,5.0,100.0,100.0,3.0,22.99696440069911
1.0,10.0,2.0,1000.0,10000.0,6.0,2.787301056387101
1.0,10.0,5.0,100.0,10000.0,3.0,5.886161633998469
1.0,10000.0,4.0,1000.0,10000.0,3.0,3.2578595862518327
1.0,1000.0,2.0,100.0,100.0,1.0,1.7492915369275444
1.0,10.0,4.0,100.0,10.0,6.0,4.078968836678087
3.0,1000.0,3.0,100.0,1000000.0,2.0,210.47757361453137
3.0,10.0,2.0,1000.0,100000.0,2.0,10.09142834076735
3.0,1.0,5.0,1000.0,100000.0,3.0,33.11039004039468
3.0,100.0,5.0,1000.0,1000.0,1.0,3.802136800882096
1.0,1000.0,4.0,10.0,10.0,6.0,2.6546323334218207
3.0,100.0,4.0,1000.0,100.0,1.0,2.38106576503643
1.0,1000.0,3.0,100.0,100000.0,2.0,28.838389664321145
1.0,100.0,2.0,10.0,1000.0,3.0,1.7452616147160458
1.0,1000.0,3.0,100.0,10000.0,3.0,2.6047093144405085
3.0,1000.0,2.0,10.0,1000000.0,6.0,65.76351440220965
1.0,1000.0,3.0,10.0,10000.0,1.0,3.6780932764454906
1.0,10.0,4.0,10.0,10000.0,3.0,4.770082045411182
1.0,1.0,2.0,1000.0,1000000.0,2.0,290.7906598040072
1.0,1000.0,5.0,1000.0,100.0,6.0,2.8486782133090247
1.0,1.0,2.0,10.0,10000.0,1.0,25.025651292574892
1.0,10.0,2.0,100.0,1000000.0,2.0,281.51568042339954
1.0,1000.0,2.0,1000.0,10000.0,3.0,1.9335627827835569
1.0,1000.0,3.0,100.0,100000.0,1.0,29.97332374186973
1.0,10.0,5.0,100.0,10.0,3.0,4.647272051305883
1.0,1.0,3.0,1000.0,1000.0,3.0,15.864957481913947
1.0,10000.0,3.0,10.0,100000.0,3.0,25.77386015103482
3.0,1.0,5.0,1000.0,10.0,6.0,9.021199819576003
3.0,10000.0,4.0,10.0,10.0,3.0,1.7438616071428572
3.0,10000.0,5.0,100.0,100.0,3.0,2.36540826946731
3.0,10.0,3.0,10.0,1000000.0,2.0,185.36711958032882
3.0,10000.0,3.0,100.0,1000000.0,2.0,66.9254450542096
1.0,10000.0,3.0,10.0,100000.0,6.0,25.80245639384869
1.0,10.0,3.0,100.0,100000.0,6.0,25.90740692764061
3.0,10.0,5.0,1000.0,1000000.0,1.0,490.60491586125687
1.0,1000.0,4.0,10.0,10000.0,1.0,3.89757181276065
3.0,1.0,3.0,1000.0,1000.0,6.0,6.346788525006348
3.0,1.0,4.0,100.0,10000.0,3.0,10.439067164958141
1.0,1.0,2.0,10.0,10.0,6.0,13.443389885193447
1.0,10000.0,5.0,100.0,1000.0,2.0,2.595784446059599
3.0,1000.0,4.0,1000.0,10000.0,3.0,2.466882107704073
3.0,10000.0,4.0,10.0,10000.0,3.0,2.9430808169992337
3.0,1000.0,3.0,1000.0,1000000.0,1.0,283.7603927243835
3.0,10.0,4.0,10.0,10000.0,2.0,3.8137370809656383
1.0,10000.0,3.0,1000.0,100000.0,1.0,29.19537545252832
3.0,10.0,2.0,10.0,1000000.0,3.0,64.44129398118315
3.0,1.0,2.0,1000.0,1000.0,1.0,4.8911714355588165
1.0,10.0,3.0,100.0,10000.0,2.0,3.772730702482457
1.0,10000.0,4.0,1000.0,10.0,6.0,2.575328354365181
3.0,10.0,4.0,1000.0,10.0,1.0,2.7666343892654583
3.0,1000.0,3.0,100.0,1000.0,1.0,2.702629658657874
1.0,10000.0,2.0,100.0,10.0,1.0,2.0935393376041542
1.0,100.0,2.0,10.0,1000000.0,1.0,288.6002886002886
3.0,10000.0,2.0,100.0,100.0,2.0,1.327439501944699
3.0,10000.0,4.0,1000.0,100.0,6.0,4.1504108906781765
1.0,1000.0,2.0,100.0,100000.0,3.0,19.081784528489106
3.0,1000.0,4.0,100.0,1000.0,1.0,2.6881720430107525
1.0,1000.0,5.0,10.0,1000.0,3.0,2.696798899706049
1.0,1.0,3.0,1000.0,100.0,2.0,15.281640636938784
3.0,100.0,3.0,100.0,1000.0,1.0,2.6753705388196267
3.0,1.0,2.0,1000.0,10.0,1.0,5.044390637610976
1.0,10000.0,2.0,1000.0,10.0,3.0,1.7091679770287824
3.0,100.0,4.0,1000.0,10000.0,3.0,2.9499395262397115
1.0,10.0,2.0,1000.0,100.0,6.0,2.6510431854934917
3.0,1.0,5.0,100.0,10000.0,6.0,13.417955908596886
3.0,100.0,4.0,100.0,1000.0,6.0,2.1462451441203614
1.0,100.0,4.0,100.0,1000000.0,2.0,371.3606654783125
1.0,100.0,5.0,100.0,10.0,2.0,2.8766216954808272
1.0,10000.0,2.0,1000.0,100.0,2.0,1.6082600234805964
3.0,10.0,2.0,1000.0,10000.0,1.0,3.55353398955261
3.0,100.0,4.0,10.0,10.0,1.0,2.318356748736496
1.0,10000.0,3.0,10.0,10.0,3.0,2.2293064627594354
1.0,10.0,3.0,1000.0,1000.0,2.0,3.207492702954101
1.0,1000.0,4.0,10.0,1000000.0,6.0,327.2679670113889
1.0,10.0,5.0,100.0,100000.0,2.0,51.62356099323733
3.0,10000.0,5.0,100.0,100000.0,1.0,25.643655759565085
3.0,1.0,3.0,10.0,100.0,2.0,6.278252134605726
1.0,10.0,4.0,1000.0,100.0,3.0,3.9990402303447175
3.0,10000.0,5.0,1000.0,1000.0,2.0,2.4248302618816684
3.0,1.0,3.0,1000.0,100000.0,2.0,20.68466232288758
3.0,1.0,2.0,1000.0,10000.0,1.0,5.859603890776984
3.0,10000.0,4.0,10.0,10.0,2.0,1.8065215427693968
3.0,10000.0,5.0,100.0,10000.0,6.0,10.098561964776216
1.0,1000.0,2.0,10.0,100.0,3.0,1.775883502042266
1.0,10000.0,4.0,10.0,100000.0,3.0,32.106851602131904
1.0,10000.0,3.0,1000.0,10000.0,2.0,2.9403981299067894
3.0,1.0,3.0,10.0,1000.0,2.0,6.373892536171841
3.0,1.0,3.0,10.0,1000000.0,6.0,141.58690604292914
1.0,1000.0,4.0,1000.0,100.0,3.0,2.5147110596992404
1.0,10000.0,2.0,10.0,10.0,3.0,1.7903500134276251
1.0,10000.0,5.0,1000.0,100.0,1.0,2.9849855228202142
3.0,1.0,2.0,100.0,10000.0,2.0,6.101653548111537
3.0,10000.0,3.0,10.0,10.0,1.0,2.470782991129889
1.0,1.0,4.0,100.0,1000000.0,1.0,398.40637450199205
1.0,10.0,5.0,10.0,10000.0,6.0,6.270378730875344
1.0,10000.0,5.0,100.0,1000000.0,2.0,3491.254407708689
3.0,1.0,3.0,1000.0,1000000.0,1.0,295.75298710516984
3.0,100.0,5.0,1000.0,100.0,2.0,2.4556750650753894
1.0,1.0,4.0,10.0,1000.0,2.0,19.60169358632585
1.0,1.0,3.0,1000.0,1000.0,2.0,15.269273640652914
3.0,10.0,3.0,100.0,100.0,1.0,2.500625156289072
1.0,100.0,5.0,1000.0,10000.0,2.0,5.232314776056928
3.0,1.0,2.0,1000.0,1000.0,2.0,4.7684898192742375
3.0,100.0,4.0,1000.0,1000.0,2.0,2.203759613901316
3.0,10.0,3.0,10.0,100.0,6.0,1.949127765325017
1.0,100.0,2.0,100.0,1000000.0,6.0,192.47055200554317
3.0,100.0,5.0,100.0,100.0,3.0,2.3712978112921204
1.0,1000.0,5.0,10.0,100.0,2.0,2.6224693171089903
3.0,10.0,2.0,1000.0,1000.0,2.0,1.8254837531945969
1.0,10.0,2.0,10.0,1000000.0,6.0,198.8545975182946
1.0,1000.0,2.0,10.0,1000000.0,2.0,271.4146129627619
3.0,1000.0,3.0,100.0,100000.0,1.0,28.84670859054982
3.0,10.0,4.0,1000.0,1000000.0,2.0,279.2438077685627
3.0,10.0,4.0,10.0,100000.0,1.0,37.952104444191434
1.0,1.0,4.0,10.0,1000000.0,3.0,475.55640098915734
3.0,10000.0,2.0,10.0,10000.0,2.0,2.2137117304584595
3.0,1.0,5.0,100.0,10000.0,1.0,14.834374211923866
1.0,10000.0,5.0,100.0,10.0,6.0,2.7696227773777213
1.0,1.0,3.0,1000.0,100000.0,6.0,53.02789267154523
1.0,1.0,5.0,1000.0,10000.0,1.0,58.64070837975722
1.0,1000.0,5.0,100.0,100000.0,2.0,50.85176709890669
1.0,10000.0,2.0,10.0,100.0,6.0,1.8328445747800584
1.0,100.0,5.0,10.0,1000000.0,6.0,427.0219489281749
3.0,100.0,2.0,100.0,100000.0,3.0,6.5252854812398065
1.0,1.0,5.0,100.0,100.0,1.0,23.9704683829522
1.0,10.0,4.0,100.0,1000.0,3.0,3.996483094876509
3.0,10.0,3.0,1000.0,10000.0,6.0,2.5484849257116644
1.0,1000.0,3.0,100.0,1000000.0,6.0,269.8618307426598
1.0,100.0,2.0,100.0,1000000.0,1.0,287.11705762439345
3.0,10000.0,5.0,1000.0,10.0,1.0,3.2308089945722407
3.0,10000.0,3.0,10.0,10.0,6.0,1.7020986876819115
1.0,1.0,2.0,100.0,10.0,2.0,14.287551256590133
1.0,1000.0,2.0,100.0,100.0,3.0,1.7538013644574617
1.0,10.0,4.0,10.0,100000.0,2.0,37.52204420096807
1.0,100.0,2.0,10.0,100000.0,2.0,29.05794153542163
1.0,10.0,2.0,1000.0,10000.0,2.0,2.9623485499303848
1.0,10.0,3.0,1000.0,10.0,3.0,3.425244048638465
3.0,1000.0,3.0,100.0,100000.0,3.0,13.081129163069356
1.0,10000.0,2.0,100.0,10000.0,3.0,1.9700551615445232
3.0,10.0,5.0,100.0,1000000.0,1.0,495.4664816925135
3.0,100.0,2.0,100.0,100000.0,1.0,16.475007413753335
3.0,100.0,3.0,10.0,1000.0,6.0,1.7465723517596716
1.0,1000.0,4.0,1000.0,1000000.0,6.0,313.0184367859267
3.0,1000.0,2.0,100.0,100.0,2.0,1.3523016173527345
3.0,100.0,2.0,1000.0,1000000.0,3.0,66.73785371062466
3.0,1.0,5.0,100.0,10000.0,3.0,12.829394709157622
1.0,100.0,5.0,100.0,100.0,6.0,3.1031807602792862
1.0,10.0,3.0,10.0,100000.0,3.0,26.440337378704953
1.0,10.0,2.0,100.0,100000.0,1.0,29.104455892197088
1.0,10000.0,3.0,10.0,100.0,1.0,2.330730684069456
3.0,1.0,2.0,1000.0,1000.0,6.0,4.8093108257586685
3.0,100.0,2.0,1000.0,10.0,3.0,1.2472093690367805
3.0,1000.0,2.0,100.0,100.0,1.0,2.0206918849013897
1.0,10.0,5.0,100.0,10000.0,2.0,6.647610184138802
3.0,10.0,4.0,10.0,1000.0,6.0,2.560294945977777
1.0,1000.0,5.0,10.0,100000.0,3.0,39.785160135269535
1.0,100.0,3.0,1000.0,10.0,3.0,2.3452157598499057
1.0,1000.0,5.0,10.0,100.0,3.0,2.747781166707884
1.0,10000.0,5.0,100.0,100.0,2.0,2.612466691049689
1.0,1.0,4.0,100.0,1000.0,1.0,16.715978804138874
1.0,10.0,2.0,100.0,1000.0,3.0,2.5514760288827087
3.0,100.0,4.0,1000.0,10.0,3.0,2.017145738779627
3.0,10000.0,3.0,1000.0,10.0,1.0,2.424653880658536
3.0,1000.0,3.0,1000.0,10.0,3.0,1.3260664889737572
1.0,1.0,2.0,1000.0,1000.0,2.0,13.210563166307779
1.0,10.0,2.0,1000.0,10000.0,1.0,3.6391426179992004
3.0,10000.0,4.0,10.0,100.0,1.0,2.437716347325825
3.0,1000.0,5.0,100.0,1000000.0,2.0,532.7934359848687
1.0,10000.0,5.0,10.0,10.0,2.0,2.543493743005392
3.0,10000.0,2.0,100.0,10000.0,6.0,1.5159784124674065
1.0,10.0,4.0,100.0,100.0,6.0,4.073153843020651
1.0,10.0,4.0,10.0,1000000.0,2.0,358.2688449412439
1.0,10.0,2.0,1000.0,1000.0,3.0,2.605659492417531
3.0,1.0,2.0,1000.0,1000.0,3.0,4.824159390226253
1.0,100.0,5.0,1000.0,100.0,6.0,3.152585119798234
3.0,100.0,4.0,100.0,1000.0,3.0,2.160340469658018
1.0,1000.0,4.0,100.0,1000.0,6.0,2.554147936248468
3.0,10000.0,5.0,1000.0,1000000.0,3.0,2263.6725823976817
1.0,10.0,2.0,100.0,10.0,2.0,2.428894124505113
1.0,10.0,2.0,10.0,1000.0,6.0,2.6344213493506152
3.0,100.0,4.0,1000.0,1000.0,3.0,2.151833362024445
1.0,1.0,4.0,1000.0,100000.0,1.0,73.12079555425564
3.0,1.0,3.0,10.0,100000.0,1.0,30.104160394966588
1.0,100.0,4.0,1000.0,1000000.0,2.0,340.2633638436149
1.0,10.0,4.0,100.0,1000.0,1.0,4.029658284977434
1.0,1000.0,4.0,100.0,100.0,3.0,2.4765961662291347
1.0,1000.0,2.0,100.0,10.0,1.0,1.7288774398782871
1.0,1000.0,5.0,1000.0,100.0,3.0,2.8447883477469285
3.0,1000.0,5.0,100.0,10000.0,2.0,4.126263668248401
3.0,1000.0,4.0,1000.0,100.0,6.0,1.6661112962345883
3.0,100.0,2.0,10.0,1000000.0,1.0,150.5888022166672
3.0,10000.0,5.0,1000.0,10.0,6.0,7.2035729721942054
1.0,1.0,4.0,10.0,100.0,1.0,16.925342315048322
3.0,10.0,4.0,10.0,100.0,3.0,2.391429118040941
1.0,1000.0,2.0,10.0,1000.0,2.0,1.6296730875786318
3.0,10.0,2.0,100.0,1000000.0,1.0,158.11026609957784
1.0,1000.0,2.0,1000.0,1000.0,6.0,1.7812611328820804
3.0,100.0,4.0,1000.0,100000.0,1.0,37.51219146222522
3.0,100.0,5.0,10.0,10.0,1.0,3.2920726889649723
3.0,1000.0,4.0,1000.0,100.0,2.0,1.5742081732888358
3.0,1000.0,2.0,1000.0,100.0,1.0,2.2034682590397283
1.0,1000.0,5.0,10.0,1000.0,2.0,2.5631824473266005
3.0,100.0,4.0,1000.0,100000.0,3.0,19.997600287965444
3.0,100.0,2.0,1000.0,10000.0,2.0,2.1110407430863414
3.0,1.0,4.0,100.0,1000000.0,2.0,259.65932696302445
3.0,10000.0,2.0,10.0,100.0,3.0,0.9174311926605504
1.0,10.0,3.0,1000.0,10.0,6.0,3.4371348044270293
3.0,10.0,5.0,100.0,100.0,3.0,2.8367184840576423
3.0,10000.0,4.0,100.0,10.0,2.0,1.6963816180087872
3.0,1.0,2.0,10.0,10.0,6.0,4.708541293907148
1.0,10.0,3.0,100.0,1000.0,3.0,3.4772932749148064
3.0,10.0,4.0,100.0,10.0,2.0,2.586585965184553
1.0,1000.0,4.0,1000.0,10000.0,6.0,3.321486697445777
1.0,1.0,2.0,10.0,10000.0,3.0,15.462403166700168
3.0,10000.0,3.0,100.0,10000.0,1.0,4.044162251789542
1.0,10000.0,5.0,10.0,1000000.0,6.0,1321.1435818844793
1.0,100.0,5.0,10.0,1000.0,3.0,3.0733296453377585
3.0,100.0,2.0,100.0,1000.0,2.0,1.6305233980107614
1.0,10000.0,5.0,100.0,100000.0,3.0,110.04853140234844
1.0,100.0,4.0,10.0,1000.0,1.0,2.7842744180866466
1.0,100.0,2.0,1000.0,100.0,2.0,1.7085839256424276
3.0,100.0,3.0,10.0,1000000.0,6.0,130.89005235602093
1.0,1.0,5.0,10.0,100.0,1.0,23.694436546298927
1.0,1.0,5.0,100.0,1000.0,1.0,24.27655855505924
1.0,1.0,2.0,1000.0,10.0,6.0,13.475817645235624
3.0,1.0,4.0,1000.0,10000.0,1.0,11.214785573299839
3.0,10.0,2.0,10.0,100000.0,3.0,6.5928270042194095
1.0,1000.0,4.0,100.0,1000.0,3.0,2.5676577825707394
1.0,10.0,4.0,1000.0,100.0,6.0,4.060748802079104
1.0,100.0,4.0,1000.0,1000000.0,3.0,315.16908821582786
1.0,1000.0,3.0,100.0,100.0,6.0,2.230798402748344
1.0,1.0,5.0,10.0,100000.0,6.0,97.70395701025892
1.0,1.0,3.0,1000.0,10000.0,2.0,23.597706302947355
3.0,100.0,5.0,100.0,100000.0,2.0,31.26172314617981
3.0,1.0,2.0,100.0,100000.0,2.0,11.572734637194767
3.0,10.0,4.0,100.0,10.0,3.0,2.3475280529602327
1.0,100.0,2.0,100.0,10000.0,3.0,1.9833399444664817
3.0,100.0,3.0,10.0,1000000.0,2.0,180.7403123192597
1.0,1.0,4.0,100.0,1000.0,6.0,20.185708518368994
3.0,1000.0,5.0,10.0,10000.0,6.0,3.3165295834438844
1.0,10.0,4.0,1000.0,1000.0,2.0,3.9288099634620672
3.0,1000.0,3.0,1000.0,100000.0,1.0,29.117167481947355
1.0,100.0,2.0,100.0,10.0,3.0,1.8504126420191704
3.0,100.0,2.0,100.0,10.0,1.0,1.758643733952376
3.0,100.0,3.0,10.0,100.0,6.0,1.6529198829732723
3.0,1.0,5.0,100.0,1000000.0,1.0,530.4195618734418
3.0,1.0,3.0,100.0,1000000.0,3.0,136.17484850548107
3.0,10.0,3.0,1000.0,1000.0,2.0,2.4008450974743107
3.0,10.0,4.0,100.0,100000.0,3.0,19.693180251678847
1.0,100.0,5.0,10.0,100000.0,6.0,38.94384297842511
3.0,1.0,5.0,100.0,100000.0,1.0,47.134238310708895
3.0,1.0,4.0,10.0,1000.0,3.0,7.79666302822392
3.0,1000.0,3.0,100.0,1000.0,6.0,1.318634949100691
3.0,10.0,5.0,100.0,10.0,3.0,2.8639344731792526
1.0,10000.0,3.0,10.0,10.0,2.0,2.04649639816634
1.0,1000.0,3.0,100.0,1000.0,2.0,2.059604967767182
3.0,1.0,5.0,10.0,100000.0,6.0,34.56977909911156
1.0,1.0,2.0,10.0,1000000.0,6.0,197.21531968603318
1.0,10000.0,3.0,1000.0,10.0,2.0,2.209847078582162
1.0,1000.0,5.0,1000.0,1000.0,1.0,3.0440473653770046
1.0,100.0,4.0,1000.0,1000000.0,1.0,291.34133550868194
1.0,1000.0,2.0,10.0,10000.0,2.0,2.9393609829223126
1.0,10000.0,5.0,10.0,10.0,1.0,2.8702640642939152
1.0,1000.0,3.0,100.0,10.0,3.0,2.072667730636102
3.0,1.0,2.0,10.0,10000.0,1.0,5.886854653558602
3.0,10000.0,5.0,100.0,10.0,2.0,2.1885669263766085
3.0,1000.0,2.0,10.0,100.0,2.0,1.3131114175037752
3.0,1000.0,4.0,100.0,10000.0,6.0,2.654209576388152
1.0,10000.0,2.0,100.0,1000000.0,6.0,1969.7059229057104
1.0,1.0,4.0,100.0,10000.0,6.0,31.368612566266194
1.0,1.0,5.0,100.0,1000.0,6.0,23.285055651283013
1.0,10000.0,3.0,10.0,10000.0,3.0,2.6260504201680672
3.0,10.0,3.0,100.0,1000.0,6.0,2.0278217139149124
3.0,100.0,5.0,10.0,1000.0,2.0,2.664961091568064
3.0,1000.0,4.0,100.0,10000.0,2.0,3.5725768997177663
3.0,1000.0,2.0,1000.0,100.0,6.0,1.009611501494225
1.0,1.0,2.0,10.0,100.0,2.0,13.677271110867961
3.0,1000.0,3.0,10.0,1000000.0,2.0,786.6582756450598
1.0,10000.0,3.0,100.0,1000000.0,2.0,2167.1759530156255
1.0,10000.0,3.0,100.0,100.0,1.0,2.228511577117643
3.0,10.0,5.0,1000.0,10000.0,2.0,4.829051574270814
1.0,1000.0,5.0,10.0,100000.0,1.0,60.39012017633914
1.0,1.0,2.0,10.0,100000.0,3.0,28.982986986638842
1.0,1000.0,2.0,100.0,1000.0,6.0,1.6983407211154702
3.0,100.0,4.0,10.0,10.0,6.0,2.1364325848697843
3.0,100.0,4.0,100.0,1000.0,2.0,2.2010917415037863
3.0,10000.0,4.0,100.0,10.0,3.0,1.8485313418489009
3.0,10.0,4.0,100.0,100000.0,6.0,19.53201296925661
1.0,1000.0,3.0,100.0,100.0,3.0,2.1054404581438435
3.0,1.0,4.0,1000.0,100.0,3.0,7.599361653621098
3.0,100.0,5.0,100.0,10.0,3.0,2.354104380988253
1.0,1000.0,4.0,100.0,100.0,2.0,2.573075339645945
3.0,100.0,5.0,100.0,100.0,2.0,2.4174442779093943
3.0,1.0,3.0,100.0,1000.0,2.0,6.3893680914957525
3.0,100.0,2.0,10.0,10.0,3.0,1.2177004943864007
1.0,100.0,2.0,100.0,10.0,1.0,1.8399941120188408
1.0,10000.0,2.0,1000.0,10000.0,3.0,1.9714533554136109
3.0,1.0,2.0,1000.0,10.0,6.0,4.795473073418694
3.0,100.0,3.0,10.0,10000.0,6.0,2.1018117617386185
1.0,10.0,5.0,10.0,100000.0,2.0,51.10906674844117
3.0,1.0,2.0,10.0,100000.0,6.0,11.582519661327126
3.0,10.0,5.0,1000.0,10000.0,6.0,4.274052228918237
3.0,1.0,2.0,1000.0,10.0,2.0,4.7225501770956315
1.0,10000.0,2.0,10.0,100000.0,6.0,19.249278152069298
3.0,1000.0,3.0,10.0,1000.0,2.0,1.7458710150494081
3.0,100.0,5.0,10.0,100000.0,6.0,26.05931099181737
1.0,1000.0,2.0,10.0,10000.0,6.0,1.963016764163166
3.0,100.0,3.0,1000.0,10.0,1.0,2.1862702229995628
3.0,100.0,5.0,1000.0,1000.0,2.0,2.547835613646208
1.0,1000.0,4.0,10.0,10.0,2.0,2.6022691787238466
1.0,100.0,2.0,1000.0,1000.0,1.0,1.9439746505705569
1.0,10.0,3.0,10.0,100000.0,6.0,25.736051060325302
1.0,10.0,2.0,100.0,1000.0,2.0,2.6111705877745
3.0,1.0,4.0,100.0,1000.0,2.0,7.857928650007857
