spouts,max_spout,sorters,emit_freq,chunk_size,message_size,$<throughput
1,10,1,120,2000000.0,10000.0,11.669973159061733
1,10,1,120,2000000.0,100000.0,93.85265133740027
1,10,1,120,10000000.0,1000.0,3.948355509930114
1,10,1,120,10000000.0,10000.0,13.06813726771386
1,10,1,120,10000000.0,100000.0,81.37358613394092
1,10,1,300,100000.0,1000.0,4.099368697220628
1,10,1,300,100000.0,10000.0,8.8339222614841
1,10,1,300,100000.0,100000.0,84.96176720475786
1,10,1,300,1000000.0,1000.0,3.8744672607516466
1,10,1,300,1000000.0,10000.0,9.76657876745776
1,10,1,300,1000000.0,100000.0,78.6039930828486
1,10,1,300,2000000.0,1000.0,4.089812277616457
1,10,1,300,2000000.0,10000.0,18.907880804719408
1,10,1,300,2000000.0,100000.0,80.08328661808281
1,10,1,300,10000000.0,1000.0,4.130183380142078
1,10,1,300,10000000.0,10000.0,15.045739046701975
1,10,1,300,10000000.0,100000.0,87.35150244584207
1,10,2,1,100000.0,1000.0,4.81811611659841
1,10,2,1,100000.0,10000.0,31.700744967506736
1,10,2,1,100000.0,100000.0,314.1887646097776
1,10,2,1,1000000.0,1000.0,8.220979940808945
1,10,2,1,1000000.0,10000.0,36.98635203609868
1,10,2,1,1000000.0,100000.0,301.85034260013884
1,10,2,1,2000000.0,1000.0,8.203445447087777
1,10,2,1,2000000.0,10000.0,46.996898204718484
1,10,2,1,2000000.0,100000.0,275.43656695862944
1,10,2,1,10000000.0,1000.0,7.75614674629644
1,10,2,1,10000000.0,10000.0,74.84469725319961
1,10,2,1,10000000.0,100000.0,290.056851142824
1,10,2,10,100000.0,1000.0,3.6271309394269133
1,10,2,10,100000.0,10000.0,9.693679720822024
1,10,2,10,100000.0,100000.0,97.61811792268644
1,10,2,10,1000000.0,1000.0,3.9478878799842083
1,10,2,10,1000000.0,10000.0,12.691643821707787
1,10,2,10,1000000.0,100000.0,91.21590805436469
1,10,2,10,2000000.0,1000.0,3.9315903282877924
1,10,2,10,2000000.0,10000.0,11.720856091328912
1,10,2,10,2000000.0,100000.0,102.94420424130122
1,10,2,10,10000000.0,1000.0,4.0773057163826145
1,10,2,10,10000000.0,10000.0,13.130941751142391
1,10,2,10,10000000.0,100000.0,120.58217072023731
1,10,2,60,100000.0,1000.0,3.5069261792039277
1,10,2,60,100000.0,10000.0,8.564576909900651
1,10,2,60,100000.0,100000.0,93.98496240601504
1,10,2,60,1000000.0,1000.0,4.037630718294505
1,10,2,60,1000000.0,10000.0,13.45026093506214
1,10,2,60,1000000.0,100000.0,81.83306055646482
1,10,2,60,2000000.0,1000.0,3.655237955990935
1,10,2,60,2000000.0,10000.0,11.929757587325826
1,10,2,60,2000000.0,100000.0,77.04753833115032
1,10,2,60,10000000.0,1000.0,3.9709327721081684
1,10,2,60,10000000.0,10000.0,11.015399528540899
1,10,2,60,10000000.0,100000.0,114.09013120365088
1,10,2,120,100000.0,1000.0,3.638612960739366
1,10,2,120,100000.0,10000.0,8.652015919709292
1,10,2,120,100000.0,100000.0,100.40160642570281
1,10,2,120,1000000.0,1000.0,3.7564328913263965
1,10,2,120,1000000.0,10000.0,10.843987551102291
1,10,2,120,1000000.0,100000.0,113.88224575788634
1,10,2,120,2000000.0,1000.0,3.6452447781868553
1,10,2,120,2000000.0,10000.0,11.715638033647313
1,10,2,120,2000000.0,100000.0,69.3433187712364
1,10,2,120,10000000.0,1000.0,3.7764350453172204
1,10,2,120,10000000.0,10000.0,11.043622308117062
1,10,2,120,10000000.0,100000.0,92.03018590097552
1,10,2,300,100000.0,1000.0,3.484684810258912
1,10,2,300,100000.0,10000.0,8.359806052499582
1,10,2,300,100000.0,100000.0,71.23014459719353
1,10,2,300,1000000.0,1000.0,3.513579986648396
1,10,2,300,1000000.0,10000.0,10.769363315240803
1,10,2,300,1000000.0,100000.0,88.13678829543453
1,10,2,300,2000000.0,1000.0,3.5588455105163885
1,10,2,300,2000000.0,10000.0,12.446015408167076
1,10,2,300,2000000.0,100000.0,107.87486515641855
1,10,2,300,10000000.0,1000.0,3.7455989212675105
1,10,2,300,10000000.0,10000.0,12.839607621591085
1,10,2,300,10000000.0,100000.0,109.16077198497948
1,10,3,1,100000.0,1000.0,2.7341827527751956
1,10,3,1,100000.0,10000.0,2.7456687076137394
1,10,3,1,100000.0,100000.0,2.7344818156959256
1,10,3,1,1000000.0,1000.0,2.8520092405099393
1,10,3,1,1000000.0,10000.0,2.7324644096510644
1,10,3,1,1000000.0,100000.0,2.7350053332604
1,10,3,1,2000000.0,1000.0,2.9423014682084325
1,10,3,1,2000000.0,10000.0,2.7908794061008626
1,10,3,1,2000000.0,100000.0,2.795716961614806
1,10,3,1,10000000.0,1000.0,3.274930407728836
1,10,3,1,10000000.0,10000.0,3.1523863564718493
1,10,3,1,10000000.0,100000.0,3.1853220360578454
1,10,3,10,100000.0,1000.0,2.7237566051097675
1,10,3,10,100000.0,10000.0,2.7961078179174588
1,10,3,10,100000.0,100000.0,2.729630135116692
1,10,3,10,1000000.0,1000.0,2.7773148919624506
1,10,3,10,1000000.0,10000.0,2.63838319877579
1,10,3,10,1000000.0,100000.0,2.7368766763369643
1,10,3,10,2000000.0,1000.0,2.6226756537019065
1,10,3,10,2000000.0,10000.0,2.782957170289149
1,10,3,10,2000000.0,100000.0,2.736726874657909
1,10,3,10,10000000.0,1000.0,2.754517408550022
1,10,3,10,10000000.0,10000.0,2.9266294009189617
1,10,3,10,10000000.0,100000.0,2.8747197148278043
1,10,3,60,100000.0,1000.0,2.745744096650192
1,10,3,60,100000.0,10000.0,2.7300772611864916
1,10,3,60,100000.0,100000.0,2.678093197643278
1,10,3,60,1000000.0,1000.0,2.686944138431362
1,10,3,60,1000000.0,10000.0,2.732539075308777
1,10,3,60,1000000.0,100000.0,2.708852530068263
1,10,3,60,2000000.0,1000.0,2.6293647454774924
1,10,3,60,2000000.0,10000.0,2.655971952936177
1,10,3,60,2000000.0,100000.0,2.648375221801425
1,10,3,60,10000000.0,1000.0,2.7062134661182076
1,10,3,60,10000000.0,10000.0,2.822944896115628
1,10,3,60,10000000.0,100000.0,2.7114232260513544
1,10,3,120,100000.0,1000.0,2.635184989986297
1,10,3,120,100000.0,10000.0,2.6545618645642537
1,10,3,120,100000.0,100000.0,2.714514509080051
1,10,3,120,1000000.0,1000.0,2.684996241005263
1,10,3,120,1000000.0,10000.0,2.7435594940876293
1,10,3,120,1000000.0,100000.0,2.6641091219096333
1,10,3,120,2000000.0,1000.0,2.801434334379202
1,10,3,120,2000000.0,10000.0,2.6801747473935302
1,10,3,120,2000000.0,100000.0,2.6622650551088864
1,10,3,120,10000000.0,1000.0,2.742957456729846
1,10,3,120,10000000.0,10000.0,2.691500242235022
1,10,3,120,10000000.0,100000.0,2.7564915375709798
1,10,3,300,100000.0,1000.0,2.7388255915863278
1,10,3,300,100000.0,10000.0,2.664464043057739
1,10,3,300,100000.0,100000.0,2.7443877270980845
1,10,3,300,1000000.0,1000.0,2.6993467580845434
1,10,3,300,1000000.0,10000.0,2.7434089599736633
1,10,3,300,1000000.0,100000.0,2.7065796952391263
1,10,3,300,2000000.0,1000.0,2.6508323613614677
1,10,3,300,2000000.0,10000.0,2.7824925568324104
1,10,3,300,2000000.0,100000.0,2.617869577737637
1,10,3,300,10000000.0,1000.0,2.7947012464367558
1,10,3,300,10000000.0,10000.0,2.8926815157651142
1,10,3,300,10000000.0,100000.0,2.6634705020641896
1,10,6,1,100000.0,1000.0,2.704530087897228
1,10,6,1,100000.0,10000.0,2.7561116776451784
1,10,6,1,100000.0,100000.0,2.7340332458442695
1,10,6,1,1000000.0,1000.0,2.7839643652561246
1,10,6,1,1000000.0,10000.0,2.72635568036206
1,10,6,1,1000000.0,100000.0,2.792984024131382
1,10,6,1,2000000.0,1000.0,2.7920482465937013
1,10,6,1,2000000.0,10000.0,2.7730789495576937
1,10,6,1,2000000.0,100000.0,2.7616680475006903
1,10,6,1,10000000.0,1000.0,3.5205069530012323
1,10,6,1,10000000.0,10000.0,3.7069988137603795
1,10,6,1,10000000.0,100000.0,3.2886082609839518
1,10,6,10,100000.0,1000.0,2.634768403857301
1,10,6,10,100000.0,10000.0,2.6999298018251525
1,10,6,10,100000.0,100000.0,2.6356711736643734
1,10,6,10,1000000.0,1000.0,2.7399512288681263
1,10,6,10,1000000.0,10000.0,2.825976374837506
1,10,6,10,1000000.0,100000.0,2.803947958725886
1,10,6,10,2000000.0,1000.0,2.681324574339724
1,10,6,10,2000000.0,10000.0,2.6494979201441327
1,10,6,10,2000000.0,100000.0,2.654350480437437
1,10,6,10,10000000.0,1000.0,3.017592564651921
1,10,6,10,10000000.0,10000.0,2.948808681292758
1,10,6,10,10000000.0,100000.0,2.7681660899653977
1,10,6,60,100000.0,1000.0,2.6346295710823058
1,10,6,60,100000.0,10000.0,2.696944362037811
1,10,6,60,100000.0,100000.0,2.6987639661035248
1,10,6,60,1000000.0,1000.0,2.7640343845877444
1,10,6,60,1000000.0,10000.0,2.690341673392521
1,10,6,60,1000000.0,100000.0,2.6461326770924294
1,10,6,60,2000000.0,1000.0,2.7701598382226655
1,10,6,60,2000000.0,10000.0,2.6454326605116267
1,10,6,60,2000000.0,100000.0,2.7221254355400695
1,10,6,60,10000000.0,1000.0,2.6559014129395515
1,10,6,60,10000000.0,10000.0,2.7961860022928726
1,10,6,60,10000000.0,100000.0,2.9140925515794383
1,10,6,120,100000.0,1000.0,2.660635891978183
1,10,6,120,100000.0,10000.0,2.811753128075355
1,10,6,120,100000.0,100000.0,2.7395759136485673
1,10,6,120,1000000.0,1000.0,2.672367717797969
1,10,6,120,1000000.0,10000.0,2.740326646936315
1,10,6,120,1000000.0,100000.0,2.7328377787494533
1,10,6,120,2000000.0,1000.0,2.662690382362339
1,10,6,120,2000000.0,10000.0,2.7411529289219048
1,10,6,120,2000000.0,100000.0,2.6701556700755655
1,10,6,120,10000000.0,1000.0,2.690341673392521
1,10,6,120,10000000.0,10000.0,2.6702982723170177
1,10,6,120,10000000.0,100000.0,2.724276023646716
1,10,6,300,100000.0,1000.0,2.664251079021687
1,10,6,300,100000.0,10000.0,2.6926598093596854
1,10,6,300,100000.0,100000.0,2.766175209537772
1,10,6,300,1000000.0,1000.0,2.65611304417116
1,10,6,300,1000000.0,10000.0,2.5971327654269687
1,10,6,300,1000000.0,100000.0,2.7304499781564
1,10,6,300,2000000.0,1000.0,2.6928773394371888
1,10,6,300,2000000.0,10000.0,2.8936859771977543
1,10,6,300,2000000.0,100000.0,2.708852530068263
1,10,6,300,10000000.0,1000.0,2.731195717485115
1,10,6,300,10000000.0,10000.0,2.8295747149203474
1,10,6,300,10000000.0,100000.0,2.6863666890530555
1,10,9,1,100000.0,1000.0,2.8045770697778774
1,10,9,1,100000.0,10000.0,2.7330618491896472
1,10,9,1,100000.0,100000.0,2.689401070381626
1,10,9,1,1000000.0,1000.0,2.7932180665344544
1,10,9,1,1000000.0,10000.0,2.8144437251977146
1,10,9,1,1000000.0,100000.0,2.767706401704907
1,10,9,1,2000000.0,1000.0,2.844950213371266
1,10,9,1,2000000.0,10000.0,2.7979854504756574
1,10,9,1,2000000.0,100000.0,2.8562451800862587
1,10,9,1,10000000.0,1000.0,3.627262504987486
1,10,9,1,10000000.0,10000.0,3.6923531366539897
1,10,9,1,10000000.0,100000.0,3.65537156851994
1,10,9,10,100000.0,1000.0,2.7845070030351127
1,10,9,10,100000.0,10000.0,2.6930223790159697
1,10,9,10,100000.0,100000.0,2.6747980527470174
1,10,9,10,1000000.0,1000.0,2.6265332387781366
1,10,9,10,1000000.0,10000.0,2.80198380453361
1,10,9,10,1000000.0,100000.0,2.77246388865785
1,10,9,10,2000000.0,1000.0,2.700440171747995
1,10,9,10,2000000.0,10000.0,2.7464227843234186
1,10,9,10,2000000.0,100000.0,2.6856452262656103
1,10,9,10,10000000.0,1000.0,2.892095901900107
1,10,9,10,10000000.0,10000.0,2.898214699744957
1,10,9,10,10000000.0,100000.0,2.815473844247987
1,10,9,60,100000.0,1000.0,2.728289635227676
1,10,9,60,100000.0,10000.0,2.782105497440463
1,10,9,60,100000.0,100000.0,2.751712941305963
1,10,9,60,1000000.0,1000.0,2.625429914148442
1,10,9,60,1000000.0,10000.0,2.720200206735216
1,10,9,60,1000000.0,100000.0,2.6320638012265416
1,10,9,60,2000000.0,1000.0,2.657736671450593
1,10,9,60,2000000.0,10000.0,2.6428458163750728
1,10,9,60,2000000.0,100000.0,2.7179821700369646
1,10,9,60,10000000.0,1000.0,2.866808095866063
1,10,9,60,10000000.0,10000.0,2.870428842069005
1,10,9,60,10000000.0,100000.0,2.8192839018889204
1,10,9,120,100000.0,1000.0,2.7675532062103896
1,10,9,120,100000.0,10000.0,2.6768744813555694
1,10,9,120,100000.0,100000.0,2.6136957658128592
1,10,9,120,1000000.0,1000.0,2.6130810839060334
1,10,9,120,1000000.0,10000.0,2.6949819436209776
1,10,9,120,1000000.0,100000.0,2.697890249824637
1,10,9,120,2000000.0,1000.0,2.7582402427251416
1,10,9,120,2000000.0,10000.0,2.6983998488896086
1,10,9,120,2000000.0,100000.0,2.6494979201441327
1,10,9,120,10000000.0,1000.0,2.878277638661025
1,10,9,120,10000000.0,10000.0,3.012229652388698
1,10,9,120,10000000.0,100000.0,2.986322642298274
1,10,9,300,100000.0,1000.0,2.623019620186759
1,10,9,300,100000.0,10000.0,2.7169483236428844
1,10,9,300,100000.0,100000.0,2.6501298563629616
1,10,9,300,1000000.0,1000.0,2.8624588521540004
1,10,9,300,1000000.0,10000.0,2.6662400682557457
1,10,9,300,1000000.0,100000.0,2.6295721686081674
1,10,9,300,2000000.0,1000.0,2.757707793282224
1,10,9,300,2000000.0,10000.0,2.6636833413243832
1,10,9,300,2000000.0,100000.0,2.6566069815631477
1,10,9,300,10000000.0,1000.0,2.929973630237328
1,10,9,300,10000000.0,10000.0,2.8282942557343667
1,10,9,300,10000000.0,100000.0,2.9021679194358185
1,10,12,1,100000.0,1000.0,2.8002576237013805
1,10,12,1,100000.0,10000.0,2.9295444558371173
1,10,12,1,100000.0,100000.0,2.6815402767349568
1,10,12,1,1000000.0,1000.0,2.8577144000228616
1,10,12,1,1000000.0,10000.0,2.7733865823557147
1,10,12,1,1000000.0,100000.0,2.8106467298125297
1,10,12,1,2000000.0,1000.0,2.844545583842981
1,10,12,1,2000000.0,10000.0,2.9376340295525982
1,10,12,1,2000000.0,100000.0,3.0012905549386235
1,10,12,1,10000000.0,1000.0,4.095507228570258
1,10,12,1,10000000.0,10000.0,4.095339503644852
1,10,12,1,10000000.0,100000.0,4.504707419253119
1,10,12,10,100000.0,1000.0,2.721754987616015
1,10,12,10,100000.0,10000.0,2.6652452025586353
1,10,12,10,100000.0,100000.0,2.596391016487083
1,10,12,10,1000000.0,1000.0,2.7695460713988975
1,10,12,10,1000000.0,10000.0,2.7416038382453736
1,10,12,10,1000000.0,100000.0,2.72524118384477
1,10,12,10,2000000.0,1000.0,2.703725734061537
1,10,12,10,2000000.0,10000.0,2.855674224684448
1,10,12,10,2000000.0,100000.0,2.7129679869777537
1,10,12,10,10000000.0,1000.0,3.036836830757083
1,10,12,10,10000000.0,10000.0,2.9836496001909536
1,10,12,10,10000000.0,100000.0,2.9153668989242294
1,10,12,60,100000.0,1000.0,2.668588050062712
1,10,12,60,100000.0,10000.0,2.6962172072582167
1,10,12,60,100000.0,100000.0,2.673296441842436
1,10,12,60,1000000.0,1000.0,2.7220513378882325
1,10,12,60,1000000.0,10000.0,2.604234485273054
1,10,12,60,1000000.0,100000.0,2.6904864399483426
1,10,12,60,2000000.0,1000.0,2.7250183938741586
1,10,12,60,2000000.0,10000.0,2.661414808111992
1,10,12,60,2000000.0,100000.0,2.6544913994478656
1,10,12,60,10000000.0,1000.0,2.8036335090277
1,10,12,60,10000000.0,10000.0,2.824220515137822
1,10,12,60,10000000.0,100000.0,2.770006371014653
1,10,12,120,100000.0,1000.0,2.7897115438263684
1,10,12,120,100000.0,10000.0,2.738225629791895
1,10,12,120,100000.0,100000.0,2.7513343971826334
1,10,12,120,1000000.0,1000.0,2.6907036189963676
1,10,12,120,1000000.0,10000.0,2.629433882885015
1,10,12,120,1000000.0,100000.0,2.6454326605116267
1,10,12,120,2000000.0,1000.0,2.7204222095269186
1,10,12,120,2000000.0,10000.0,2.682043717312592
1,10,12,120,2000000.0,100000.0,2.736726874657909
1,10,12,120,10000000.0,1000.0,2.984451010236667
1,10,12,120,10000000.0,10000.0,2.8241407551752378
1,10,12,120,10000000.0,100000.0,2.8153945775500437
1,10,12,300,100000.0,1000.0,2.649708532061473
1,10,12,300,100000.0,10000.0,2.658584569575158
1,10,12,300,100000.0,100000.0,2.6625485915117952
1,10,12,300,1000000.0,1000.0,2.6116479498563594
1,10,12,300,1000000.0,10000.0,2.6703695791497544
1,10,12,300,1000000.0,100000.0,2.690341673392521
1,10,12,300,2000000.0,1000.0,2.635740643120717
1,10,12,300,2000000.0,10000.0,2.729928202888264
1,10,12,300,2000000.0,100000.0,2.653927813163482
1,10,12,300,10000000.0,1000.0,2.8120694018728383
1,10,12,300,10000000.0,10000.0,2.738600575106121
1,10,12,300,10000000.0,100000.0,2.8277344191833502
1,10,15,1,100000.0,1000.0,2.794545048066175
1,10,15,1,100000.0,10000.0,2.7114967462039044
1,10,15,1,100000.0,100000.0,2.765639692460866
1,10,15,1,1000000.0,1000.0,2.8212723938496262
1,10,15,1,1000000.0,10000.0,2.87836048586725
1,10,15,1,1000000.0,100000.0,2.8144437251977146
1,10,15,1,2000000.0,1000.0,3.0392365437802025
1,10,15,1,2000000.0,10000.0,2.8686173264486516
1,10,15,1,2000000.0,100000.0,2.9142624001865127
1,10,15,1,10000000.0,1000.0,5.173841059602649
1,10,15,1,10000000.0,10000.0,5.443658138268916
1,10,15,1,10000000.0,100000.0,4.966476285075739
1,10,15,10,100000.0,1000.0,2.7150304083405734
1,10,15,10,100000.0,10000.0,2.7320165013796682
1,10,15,10,100000.0,100000.0,2.632410234810993
1,10,15,10,1000000.0,1000.0,2.675728467075161
1,10,15,10,1000000.0,10000.0,2.6476039184537994
1,10,15,10,1000000.0,100000.0,2.7126000271260002
1,10,15,10,2000000.0,1000.0,2.664038149026294
1,10,15,10,2000000.0,10000.0,2.770390070921986
1,10,15,10,2000000.0,100000.0,2.688388848563056
1,10,15,10,10000000.0,1000.0,3.1236334103829573
1,10,15,10,10000000.0,10000.0,2.9099374363451185
1,10,15,10,10000000.0,100000.0,2.9970628783791886
1,10,15,60,100000.0,1000.0,2.9732703000029734
1,10,15,60,100000.0,10000.0,2.6398458330033527
1,10,15,60,100000.0,100000.0,2.660140455416046
1,10,15,60,1000000.0,1000.0,2.681756013837861
1,10,15,60,1000000.0,10000.0,2.7782408179140967
1,10,15,60,1000000.0,100000.0,2.7512587008556415
1,10,15,60,2000000.0,1000.0,2.7220513378882325
1,10,15,60,2000000.0,10000.0,2.827814382263948
1,10,15,60,2000000.0,100000.0,2.644313404024645
1,10,15,60,10000000.0,1000.0,2.725166916473634
1,10,15,60,10000000.0,10000.0,2.8890044490668516
1,10,15,60,10000000.0,100000.0,2.873480647107842
1,10,15,120,100000.0,1000.0,2.6801029159519727
1,10,15,120,100000.0,10000.0,2.74423710208562
1,10,15,120,100000.0,100000.0,2.7117173305854596
1,10,15,120,1000000.0,1000.0,2.7221254355400695
1,10,15,120,1000000.0,10000.0,2.754593284301573
1,10,15,120,1000000.0,100000.0,2.754517408550022
1,10,15,120,2000000.0,1000.0,2.7033602768240925
1,10,15,120,2000000.0,10000.0,2.7186472011527063
1,10,15,120,2000000.0,100000.0,2.7595341906286217
1,10,15,120,10000000.0,1000.0,2.9898941577468157
1,10,15,120,10000000.0,10000.0,2.9443806495303715
1,10,15,120,10000000.0,100000.0,2.7679362267493355
1,10,15,300,100000.0,1000.0,2.6667377796741247
1,10,15,300,100000.0,10000.0,2.6924423144234133
1,10,15,300,100000.0,100000.0,2.6681608367352383
1,10,15,300,1000000.0,1000.0,2.6980358299158214
1,10,15,300,1000000.0,10000.0,2.7110556850837715
1,10,15,300,1000000.0,100000.0,2.6769461398436665
1,10,15,300,2000000.0,1000.0,2.7210884353741496
1,10,15,300,2000000.0,10000.0,2.700513097488523
1,10,15,300,2000000.0,100000.0,2.7626598889410725
1,10,15,300,10000000.0,1000.0,2.736052969985499
1,10,15,300,10000000.0,10000.0,2.7440864936062783
1,10,15,300,10000000.0,100000.0,2.6643220632510056
1,10,18,1,100000.0,1000.0,2.8023764152000896
1,10,18,1,100000.0,10000.0,2.8592668839709496
1,10,18,1,100000.0,100000.0,2.738750581984499
1,10,18,1,1000000.0,1000.0,2.7923601027588516
1,10,18,1,1000000.0,10000.0,2.7964987835230293
1,10,18,1,1000000.0,100000.0,2.7971245559564766
1,10,18,1,2000000.0,1000.0,3.0233401862377556
1,10,18,1,2000000.0,10000.0,2.8323797654789553
1,10,18,1,2000000.0,100000.0,3.0074283480196082
1,10,18,1,10000000.0,1000.0,5.7146122635579175
1,10,18,1,10000000.0,10000.0,5.620503597122302
1,10,18,1,10000000.0,100000.0,6.060973392326808
1,10,18,10,100000.0,1000.0,2.6292264815691224
1,10,18,10,100000.0,10000.0,2.801277382486414
1,10,18,10,100000.0,100000.0,2.6404034536477172
1,10,18,10,1000000.0,1000.0,2.7471772753495785
1,10,18,10,1000000.0,10000.0,2.803240546071258
1,10,18,10,1000000.0,100000.0,2.704237540225533
1,10,18,10,2000000.0,1000.0,2.72234775270193
1,10,18,10,2000000.0,10000.0,2.7843519420854794
1,10,18,10,2000000.0,100000.0,2.9031789809841775
1,10,18,10,10000000.0,1000.0,3.1163326996790177
1,10,18,10,10000000.0,10000.0,3.0348092622378684
1,10,18,10,10000000.0,100000.0,3.1300863903843745
1,10,18,60,100000.0,1000.0,2.728587410297689
1,10,18,60,100000.0,10000.0,2.7105412950966308
1,10,18,60,100000.0,100000.0,2.6905588290687974
1,10,18,60,1000000.0,1000.0,2.724869887462874
1,10,18,60,1000000.0,10000.0,2.6836271905106943
1,10,18,60,1000000.0,100000.0,2.7525461051472613
1,10,18,60,2000000.0,1000.0,2.7471772753495785
1,10,18,60,2000000.0,10000.0,2.8709232889297196
1,10,18,60,2000000.0,100000.0,2.8939372015627263
1,10,18,60,10000000.0,1000.0,2.9081602977956145
1,10,18,60,10000000.0,10000.0,2.8722426470588234
1,10,18,60,10000000.0,100000.0,2.8925141733194493
1,10,18,120,100000.0,1000.0,2.6884611248521346
1,10,18,120,100000.0,10000.0,2.7602959037208787
1,10,18,120,100000.0,100000.0,2.7000027000027
1,10,18,120,1000000.0,1000.0,2.7878449958182325
1,10,18,120,1000000.0,10000.0,2.7777006194272382
1,10,18,120,1000000.0,100000.0,2.721754987616015
1,10,18,120,2000000.0,1000.0,2.7780092785509902
1,10,18,120,2000000.0,10000.0,2.863196472541946
1,10,18,120,2000000.0,100000.0,2.8659043361132603
1,10,18,120,10000000.0,1000.0,2.795248078266946
1,10,18,120,10000000.0,10000.0,2.933239469670304
1,10,18,120,10000000.0,100000.0,2.9442072721919623
1,10,18,300,100000.0,1000.0,2.681037025121317
1,10,18,300,100000.0,10000.0,2.621575566915716
1,10,18,300,100000.0,100000.0,2.7747717750215046
1,10,18,300,1000000.0,1000.0,2.721829069134458
1,10,18,300,1000000.0,10000.0,2.695999137280276
1,10,18,300,1000000.0,100000.0,2.7069460234962914
1,10,18,300,2000000.0,1000.0,2.8384093553972356
1,10,18,300,2000000.0,10000.0,2.681396471282244
1,10,18,300,2000000.0,100000.0,2.782802281897871
1,10,18,300,10000000.0,1000.0,2.889087914945252
1,10,18,300,10000000.0,10000.0,2.7975158059643035
1,10,18,300,10000000.0,100000.0,2.846488855996129
1,100,1,1,100000.0,1000.0,2.0273694880892044
1,100,1,1,100000.0,10000.0,28.750503133804845
1,100,1,1,100000.0,100000.0,1171.6049816643822
1,100,1,1,1000000.0,1000.0,9.28332714444857
1,100,1,1,1000000.0,10000.0,92.79020135473694
1,100,1,1,1000000.0,100000.0,1142.0479203307368
1,100,1,1,2000000.0,1000.0,9.46521533364884
1,100,1,1,2000000.0,10000.0,116.77468324867168
1,100,1,1,2000000.0,100000.0,1198.868268354673
1,100,1,1,10000000.0,1000.0,9.615384615384615
1,100,1,1,10000000.0,10000.0,91.91176470588235
1,100,1,1,10000000.0,100000.0,1051.845462864596
1,100,1,10,100000.0,1000.0,3.0335204004246927
1,100,1,10,100000.0,10000.0,17.732697320589434
1,100,1,10,100000.0,100000.0,219.93973651219565
1,100,1,10,1000000.0,1000.0,3.0627871362940278
1,100,1,10,1000000.0,10000.0,21.327418529261216
1,100,1,10,1000000.0,100000.0,203.60793256505275
1,100,1,10,2000000.0,1000.0,3.208624783417827
1,100,1,10,2000000.0,10000.0,25.222589351022776
1,100,1,10,2000000.0,100000.0,251.55334188614697
1,100,1,10,10000000.0,1000.0,3.3002211148146925
1,100,1,10,10000000.0,10000.0,22.83730702475564
1,100,1,10,10000000.0,100000.0,219.44743136781585
1,100,1,60,100000.0,1000.0,2.7660986944014163
1,100,1,60,100000.0,10000.0,16.28372767093843
1,100,1,60,100000.0,100000.0,228.9639381797367
1,100,1,60,1000000.0,1000.0,2.901831055395955
1,100,1,60,1000000.0,10000.0,19.234468166955185
1,100,1,60,1000000.0,100000.0,186.88794198998278
1,100,1,60,2000000.0,1000.0,2.826535515418751
1,100,1,60,2000000.0,10000.0,18.866144703329873
